image_name,tags,augment
train_10985,agriculture clear habitation primary road slash_burn,"[1,1]"
train_38193,agriculture clear habitation primary road,"[2,1]"
train_18419,agriculture clear primary road,"[3,1]"
train_36884,clear primary,"[1,1]"
train_7234,clear cultivation primary road,"[3,1]"
train_24422,clear primary,"[1,0]"
train_12918,haze primary water,"[3,0]"
train_26959,clear primary,"[1,0]"
train_19094,clear primary water,"[2,0]"
train_24616,partly_cloudy primary,"[2,0]"
train_24524,clear primary,"[2,0]"
train_4508,agriculture clear primary water,"[3,1]"
train_17617,clear cultivation habitation primary,"[1,1]"
train_37629,clear primary,"[1,1]"
train_16785,clear primary,"[2,0]"
train_17991,clear cultivation primary water,"[2,1]"
train_29803,agriculture clear primary road water,"[3,1]"
train_26550,agriculture clear habitation primary water,"[2,0]"
train_1153,haze primary,"[2,0]"
train_19158,agriculture clear cultivation primary,"[2,1]"
train_11493,partly_cloudy primary,"[1,1]"
train_23275,clear primary,"[2,1]"
train_39646,agriculture partly_cloudy primary road,"[3,0]"
train_29175,clear primary,"[1,1]"
train_14017,partly_cloudy primary,"[2,0]"
train_29005,clear primary,"[2,1]"
train_6611,partly_cloudy primary,"[1,1]"
train_26495,clear primary,"[2,1]"
train_17412,agriculture partly_cloudy primary,"[3,0]"
train_36328,partly_cloudy primary,"[2,1]"
train_32382,agriculture clear primary water,"[2,1]"
train_36887,clear primary,"[3,1]"
train_5278,agriculture clear primary road,"[3,0]"
train_25741,partly_cloudy primary,"[2,0]"
train_10106,artisinal_mine clear primary water,"[3,1]"
train_7161,bare_ground clear primary,"[2,1]"
train_25478,clear primary water,"[3,0]"
train_19046,agriculture habitation partly_cloudy primary road,"[2,0]"
train_17363,agriculture clear primary road,"[3,1]"
train_1406,clear primary,"[3,0]"
train_28748,partly_cloudy primary,"[2,1]"
train_15140,agriculture clear primary water,"[2,1]"
train_15844,partly_cloudy primary water,"[2,0]"
train_33562,clear primary,"[3,0]"
train_24797,haze primary water,"[3,0]"
train_31684,clear primary,"[3,0]"
train_30910,agriculture clear primary road,"[1,0]"
train_14128,clear primary,"[3,1]"
train_29445,agriculture clear cultivation primary,"[1,1]"
train_32120,agriculture clear cultivation primary,"[3,1]"
train_581,haze primary water,"[3,0]"
train_7058,agriculture clear primary road,"[2,1]"
train_13386,clear primary,"[2,1]"
train_9494,agriculture clear primary road water,"[3,0]"
train_36259,clear primary water,"[2,0]"
train_6759,clear primary,"[1,0]"
train_18529,clear primary,"[3,1]"
train_7263,haze primary,"[1,0]"
train_37941,clear cultivation primary,"[1,1]"
train_29698,clear primary,"[1,0]"
train_22283,clear habitation primary road water,"[1,0]"
train_32405,clear primary,"[1,0]"
train_39323,partly_cloudy water,"[3,0]"
train_14109,clear primary,"[3,0]"
train_11549,cloudy,"[2,0]"
train_7064,clear primary water,"[2,0]"
train_33758,cloudy,"[3,0]"
train_39709,cloudy,"[3,0]"
train_38506,clear primary,"[3,1]"
train_36072,clear primary,"[1,0]"
train_31935,clear primary,"[3,0]"
train_15232,partly_cloudy primary,"[1,1]"
train_12104,clear primary,"[3,0]"
train_6653,partly_cloudy primary,"[2,1]"
train_12697,agriculture clear cultivation primary water,"[3,1]"
train_39672,haze primary,"[1,1]"
train_11017,partly_cloudy primary,"[2,1]"
train_34655,agriculture clear primary road,"[2,0]"
train_32942,partly_cloudy primary,"[1,0]"
train_9545,clear habitation primary road,"[2,0]"
train_15718,clear primary,"[2,1]"
train_14120,partly_cloudy primary,"[2,0]"
train_2804,clear water,"[1,0]"
train_32463,clear cultivation primary,"[3,1]"
train_784,clear primary,"[1,1]"
train_13848,clear primary,"[2,1]"
train_30181,haze primary,"[3,1]"
train_22636,clear primary,"[2,0]"
train_16968,clear primary,"[1,1]"
train_8565,clear primary,"[3,1]"
train_5043,clear primary,"[1,0]"
train_13420,agriculture clear cultivation primary,"[2,1]"
train_39028,cloudy,"[1,1]"
train_28536,clear primary,"[2,1]"
train_24273,partly_cloudy primary water,"[1,1]"
train_9713,cloudy,"[1,0]"
train_40096,clear primary,"[1,0]"
train_27312,partly_cloudy primary,"[1,1]"
train_12555,partly_cloudy primary,"[3,1]"
train_15995,agriculture clear primary road,"[1,0]"
train_3714,clear primary,"[2,0]"
train_37916,clear primary,"[3,0]"
train_11283,cloudy,"[1,1]"
train_33321,clear primary water,"[1,1]"
train_25854,haze primary,"[1,0]"
train_21022,clear primary,"[2,0]"
train_9796,agriculture bare_ground clear,"[1,1]"
train_21482,bare_ground clear,"[2,0]"
train_29762,agriculture clear cultivation primary,"[2,1]"
train_20974,agriculture clear primary water,"[2,1]"
train_23296,agriculture clear primary,"[2,0]"
train_4842,clear primary,"[2,1]"
train_27293,clear primary,"[1,0]"
train_3770,clear primary,"[3,0]"
train_27651,bare_ground clear primary road,"[2,0]"
train_1564,agriculture clear habitation primary slash_burn water,"[2,0]"
train_354,clear primary,"[1,1]"
train_13937,agriculture clear cultivation cultivation primary,"[3,0]"
train_39382,clear primary,"[1,1]"
train_12683,clear water,"[3,1]"
train_34260,agriculture partly_cloudy primary,"[1,1]"
train_11322,agriculture haze primary water,"[1,0]"
train_5651,clear cultivation primary water,"[1,0]"
train_11954,clear habitation primary water,"[1,1]"
train_6506,cloudy,"[3,1]"
train_38302,haze primary,"[3,1]"
train_5719,clear primary,"[3,1]"
train_28062,agriculture cultivation partly_cloudy primary road,"[2,1]"
train_30924,haze primary,"[2,1]"
train_15959,clear primary,"[2,0]"
train_13831,clear primary,"[2,0]"
train_34665,partly_cloudy water,"[1,1]"
train_32320,cloudy,"[3,1]"
train_28225,partly_cloudy primary,"[2,0]"
train_13497,cloudy,"[3,0]"
train_29304,clear primary,"[1,1]"
train_1088,clear primary,"[3,0]"
train_18250,haze primary,"[3,0]"
train_16599,clear primary,"[2,1]"
train_9635,partly_cloudy primary,"[1,0]"
train_20543,clear habitation primary road,"[1,1]"
train_28861,clear primary,"[3,0]"
train_34326,agriculture cultivation partly_cloudy primary road,"[3,0]"
train_35616,clear primary,"[3,1]"
train_30216,clear primary water,"[1,1]"
train_2169,blooming clear primary,"[1,1]"
train_31620,clear primary water,"[2,0]"
train_15744,agriculture clear cultivation primary,"[3,1]"
train_16601,clear primary,"[3,0]"
train_13005,agriculture clear primary,"[3,1]"
train_16385,clear primary,"[1,1]"
train_20780,haze primary,"[3,1]"
train_26376,clear cultivation primary,"[3,1]"
train_32393,clear primary road water,"[1,0]"
train_2072,agriculture partly_cloudy primary road,"[1,0]"
train_32016,agriculture clear primary,"[2,1]"
train_32842,clear primary selective_logging,"[1,1]"
train_32586,clear primary water,"[1,0]"
train_266,clear cultivation habitation primary,"[3,1]"
train_12948,agriculture haze primary,"[2,1]"
train_13492,clear primary,"[3,0]"
train_36423,agriculture clear primary road,"[2,0]"
train_6705,haze primary,"[2,1]"
train_22543,clear primary,"[3,1]"
train_9292,haze primary,"[1,1]"
train_39370,agriculture cultivation partly_cloudy primary,"[3,0]"
train_21766,clear primary,"[2,1]"
train_32995,clear primary,"[3,1]"
train_1752,agriculture habitation partly_cloudy primary road,"[2,1]"
train_40321,clear primary,"[3,1]"
train_29459,clear primary blooming,"[1,1]"
train_27933,partly_cloudy primary,"[3,1]"
train_1830,clear primary,"[3,0]"
train_27790,clear primary,"[2,1]"
train_13931,clear cultivation primary slash_burn water,"[1,0]"
train_27125,agriculture clear primary,"[3,0]"
train_16371,clear primary,"[1,0]"
train_19451,cloudy,"[2,1]"
train_39368,agriculture clear primary road,"[3,1]"
train_2508,partly_cloudy primary,"[3,1]"
train_7213,agriculture clear primary,"[2,1]"
train_4661,clear primary,"[2,0]"
train_37512,clear primary,"[1,1]"
train_39212,agriculture habitation partly_cloudy primary road,"[2,0]"
train_4353,agriculture clear primary,"[2,1]"
train_1231,clear primary,"[3,0]"
train_31090,clear primary,"[3,0]"
train_31422,clear primary water,"[1,0]"
train_34824,clear primary,"[1,1]"
train_20398,clear primary,"[3,0]"
train_33164,clear cultivation primary slash_burn,"[3,0]"
train_24463,clear primary,"[3,0]"
train_15344,clear primary,"[1,0]"
train_36315,agriculture clear cultivation primary,"[2,0]"
train_21618,clear primary,"[3,1]"
train_8804,clear cultivation habitation primary,"[2,0]"
train_37773,clear primary,"[3,1]"
train_38353,partly_cloudy primary,"[3,0]"
train_20494,clear cultivation primary,"[2,0]"
train_36460,agriculture clear habitation primary water,"[1,1]"
train_6560,clear primary,"[3,1]"
train_17200,cloudy,"[1,1]"
train_8916,clear primary water,"[3,0]"
train_136,haze primary,"[1,1]"
train_32377,artisinal_mine clear primary water,"[2,1]"
train_24681,clear primary water,"[1,0]"
train_16770,haze primary,"[1,0]"
train_20413,partly_cloudy primary,"[1,1]"
train_18370,clear habitation primary road water,"[1,1]"
train_14828,agriculture clear primary,"[2,1]"
train_6714,partly_cloudy primary,"[2,0]"
train_25456,clear primary,"[3,0]"
train_17367,clear primary,"[2,0]"
train_16940,agriculture clear primary,"[2,1]"
train_27653,clear primary,"[1,1]"
train_33802,clear primary,"[1,1]"
train_39506,agriculture clear primary water,"[1,1]"
train_29072,agriculture habitation partly_cloudy primary water,"[1,1]"
train_27347,clear primary,"[3,0]"
train_17679,clear primary,"[3,1]"
train_25273,clear primary,"[3,1]"
train_22347,clear primary,"[3,0]"
train_36899,agriculture habitation haze primary,"[2,1]"
train_16719,agriculture partly_cloudy primary water,"[2,0]"
train_8328,clear primary,"[1,0]"
train_18747,clear primary,"[3,0]"
train_37476,haze primary,"[1,0]"
train_25927,agriculture clear cultivation primary,"[2,1]"
train_39458,partly_cloudy primary,"[3,1]"
train_21755,partly_cloudy primary,"[1,1]"
train_32331,partly_cloudy primary,"[3,0]"
train_29419,agriculture clear primary,"[1,1]"
train_9464,clear primary,"[3,1]"
train_5563,partly_cloudy primary,"[2,0]"
train_34939,clear primary,"[3,1]"
train_34344,clear primary water,"[1,0]"
train_19069,cloudy,"[3,0]"
train_20812,clear primary,"[2,1]"
train_38847,clear primary,"[2,1]"
train_15409,clear primary,"[1,1]"
train_21956,clear primary,"[3,1]"
train_5757,clear primary,"[3,0]"
train_23289,partly_cloudy primary,"[2,1]"
train_22375,clear primary,"[1,1]"
train_29084,partly_cloudy primary,"[1,1]"
train_2002,haze primary,"[1,1]"
train_29049,clear primary,"[1,0]"
train_29218,haze primary,"[1,1]"
train_18837,clear habitation primary road,"[1,0]"
train_36005,clear primary,"[1,0]"
train_32117,clear primary,"[1,0]"
train_18659,agriculture partly_cloudy primary,"[1,1]"
train_30186,agriculture clear habitation primary road,"[2,0]"
train_31408,clear primary,"[1,1]"
train_25098,clear primary,"[1,1]"
train_3498,clear primary,"[2,0]"
train_10168,agriculture clear cultivation habitation primary road,"[3,1]"
train_1884,artisinal_mine clear primary water,"[3,0]"
train_35034,agriculture clear primary,"[1,1]"
train_23924,agriculture partly_cloudy primary water,"[3,0]"
train_28534,cloudy,"[1,1]"
train_25276,clear primary,"[1,1]"
train_31215,haze primary,"[1,1]"
train_2697,clear primary water,"[3,0]"
train_7258,cloudy,"[1,1]"
train_19638,agriculture clear primary road,"[1,1]"
train_2756,partly_cloudy primary water,"[3,0]"
train_18181,haze primary,"[3,0]"
train_29371,haze primary water,"[3,0]"
train_37347,clear primary,"[1,0]"
train_26393,agriculture clear cultivation habitation primary,"[3,1]"
train_5680,cloudy,"[1,1]"
train_19300,partly_cloudy primary,"[3,1]"
train_28400,partly_cloudy primary water,"[2,0]"
train_32547,clear cultivation primary,"[2,0]"
train_5097,agriculture clear cultivation primary road,"[1,0]"
train_18833,agriculture clear primary road,"[2,0]"
train_26222,cloudy,"[2,0]"
train_24391,agriculture clear habitation road,"[3,0]"
train_36226,agriculture clear primary water,"[1,0]"
train_27868,agriculture clear cultivation primary road,"[2,0]"
train_30054,clear primary,"[2,0]"
train_31449,clear primary road water,"[3,1]"
train_21042,agriculture partly_cloudy primary road water,"[3,1]"
train_26681,clear primary,"[1,0]"
train_2176,agriculture clear primary water,"[2,0]"
train_32836,agriculture cultivation haze primary,"[3,1]"
train_15145,agriculture clear habitation primary road,"[1,1]"
train_25824,clear primary,"[3,1]"
train_17119,clear primary water,"[2,1]"
train_35151,agriculture clear primary road,"[1,1]"
train_19246,agriculture blooming clear cultivation primary water,"[3,0]"
train_25436,partly_cloudy primary,"[2,1]"
train_1115,artisinal_mine clear primary,"[3,0]"
train_27523,clear primary,"[2,0]"
train_3752,clear primary,"[2,0]"
train_18808,clear primary water,"[1,0]"
train_1999,clear primary,"[3,1]"
train_2685,partly_cloudy primary road water,"[3,1]"
train_18687,clear primary,"[2,0]"
train_5755,artisinal_mine clear primary water,"[2,1]"
train_37016,clear primary,"[1,0]"
train_18448,clear primary,"[1,1]"
train_25658,clear primary,"[1,0]"
train_6629,clear primary,"[3,1]"
train_24646,agriculture partly_cloudy primary road water,"[2,0]"
train_5512,blow_down clear primary,"[2,1]"
train_5506,clear primary,"[3,0]"
train_29084,partly_cloudy primary,"[3,0]"
train_24813,clear primary,"[3,0]"
train_282,partly_cloudy primary,"[2,0]"
train_1508,clear primary,"[1,0]"
train_10415,clear primary,"[1,1]"
train_5804,clear primary,"[1,0]"
train_4681,partly_cloudy primary,"[3,1]"
train_13701,haze primary,"[2,1]"
train_35346,clear primary,"[2,1]"
train_2537,clear primary,"[2,0]"
train_8345,clear cultivation primary,"[1,1]"
train_7692,clear primary,"[3,0]"
train_2878,clear primary,"[2,1]"
train_16073,clear cultivation primary water,"[2,1]"
train_27824,agriculture haze primary road,"[1,0]"
train_9981,clear primary,"[2,0]"
train_4411,clear primary,"[3,0]"
train_17710,clear primary,"[1,1]"
train_23309,haze primary,"[3,1]"
train_35309,clear primary,"[1,1]"
train_33854,clear cultivation primary water,"[3,0]"
train_17824,partly_cloudy primary,"[2,0]"
train_27444,partly_cloudy primary,"[1,1]"
train_7979,partly_cloudy primary,"[1,0]"
train_22079,clear primary,"[1,1]"
train_40300,clear primary,"[2,0]"
train_7580,haze primary,"[1,0]"
train_7656,cloudy,"[1,1]"
train_16887,cloudy,"[1,1]"
train_18295,clear primary water,"[1,1]"
train_1766,clear primary,"[3,0]"
train_13787,clear primary,"[2,0]"
train_16288,clear primary,"[3,1]"
train_3458,clear primary,"[3,0]"
train_30004,clear cultivation primary,"[3,0]"
train_37500,agriculture clear primary,"[1,1]"
train_31574,clear primary,"[2,1]"
train_20660,clear cultivation primary,"[1,1]"
train_25836,clear primary selective_logging,"[2,1]"
train_11960,clear primary,"[2,0]"
train_20839,agriculture clear primary,"[1,1]"
train_33214,clear primary road selective_logging,"[1,0]"
train_28223,agriculture clear,"[1,0]"
train_21815,clear primary water,"[3,1]"
train_39348,agriculture habitation haze primary road,"[1,0]"
train_24957,clear primary,"[2,1]"
train_37500,agriculture clear primary,"[3,1]"
train_39428,agriculture clear primary road,"[1,1]"
train_13626,agriculture clear habitation primary road,"[3,0]"
train_3228,habitation haze primary water,"[3,1]"
train_15860,agriculture clear cultivation habitation primary road slash_burn water,"[3,1]"
train_30134,clear primary,"[1,0]"
train_14342,agriculture clear primary road,"[1,0]"
train_31036,clear cultivation primary,"[3,1]"
train_17575,clear cultivation primary,"[2,1]"
train_10638,agriculture clear cultivation primary,"[3,1]"
train_8326,agriculture partly_cloudy primary road,"[2,0]"
train_29508,clear primary,"[3,0]"
train_18508,clear cultivation primary water,"[3,0]"
train_30284,clear primary,"[3,1]"
train_12224,agriculture clear habitation primary road,"[3,0]"
train_26691,agriculture clear primary road water,"[2,1]"
train_22511,agriculture partly_cloudy,"[3,1]"
train_17035,clear primary,"[3,0]"
train_1268,haze primary,"[1,0]"
train_133,haze primary,"[1,1]"
train_8355,agriculture clear habitation primary road,"[1,0]"
train_229,agriculture clear cultivation primary,"[3,0]"
train_39535,clear primary road water,"[2,1]"
train_1343,clear primary,"[3,0]"
train_23026,clear cultivation primary,"[3,0]"
train_29792,agriculture clear primary,"[3,0]"
train_24427,agriculture clear habitation primary road,"[1,0]"
train_4877,agriculture clear cultivation primary,"[2,0]"
train_34232,agriculture clear habitation primary road,"[2,0]"
train_36381,cloudy,"[3,1]"
train_21682,clear primary,"[3,0]"
train_28445,agriculture clear primary road water,"[1,0]"
train_37220,agriculture partly_cloudy primary road,"[2,0]"
train_4768,clear primary,"[1,1]"
train_4603,cloudy,"[1,1]"
train_20094,clear primary,"[1,1]"
train_35161,agriculture clear habitation primary road,"[3,0]"
train_26792,bare_ground clear primary,"[3,1]"
train_18783,agriculture clear cultivation habitation primary road,"[1,0]"
train_14152,agriculture haze primary,"[3,0]"
train_16009,clear primary,"[2,1]"
train_9155,clear primary road,"[3,0]"
train_11158,clear primary,"[1,1]"
train_4470,cloudy,"[1,0]"
train_21713,agriculture clear cultivation primary,"[1,0]"
train_36946,clear primary,"[1,0]"
train_9284,clear cultivation primary,"[1,0]"
train_34675,agriculture partly_cloudy primary,"[3,1]"
train_5548,cloudy,"[3,1]"
train_5410,agriculture clear primary,"[1,1]"
train_2688,partly_cloudy primary,"[3,1]"
train_29322,clear primary,"[1,0]"
train_39355,agriculture clear primary road water,"[2,0]"
train_16113,clear primary,"[3,0]"
train_39113,agriculture clear cultivation primary,"[3,1]"
train_6454,partly_cloudy primary,"[2,0]"
train_28985,clear primary,"[1,0]"
train_19771,clear primary,"[3,1]"
train_15235,clear primary,"[1,1]"
train_21204,agriculture clear primary,"[2,1]"
train_3132,partly_cloudy primary,"[3,1]"
train_6948,clear primary,"[3,1]"
train_37579,partly_cloudy primary,"[1,1]"
train_1996,cloudy,"[3,0]"
train_34148,clear primary,"[3,0]"
train_23627,clear cultivation habitation primary,"[3,1]"
train_14869,cloudy,"[2,0]"
train_26981,haze primary,"[2,0]"
train_28377,partly_cloudy primary,"[2,0]"
train_15002,clear primary,"[1,0]"
train_36834,agriculture clear primary water,"[3,0]"
train_25543,clear primary,"[3,0]"
train_31468,clear primary,"[2,0]"
train_36892,blow_down clear primary,"[2,0]"
train_15960,partly_cloudy primary blooming,"[3,1]"
train_14454,partly_cloudy primary water,"[1,1]"
train_27018,agriculture clear primary,"[2,1]"
train_26621,agriculture habitation partly_cloudy primary road,"[3,0]"
train_8941,clear habitation primary road water,"[2,1]"
train_31814,clear primary,"[3,0]"
train_12229,clear primary,"[2,1]"
train_8259,agriculture clear primary road,"[3,0]"
train_17816,agriculture clear habitation primary road,"[1,1]"
train_4712,agriculture partly_cloudy primary,"[1,0]"
train_7055,clear primary,"[1,1]"
train_40161,agriculture partly_cloudy primary road,"[3,1]"
train_39590,haze primary,"[1,1]"
train_1020,clear primary water,"[1,1]"
train_19972,agriculture clear cultivation primary road,"[1,0]"
train_10463,clear primary,"[3,0]"
train_2120,partly_cloudy primary,"[1,0]"
train_27373,clear primary,"[2,0]"
train_2865,clear primary water,"[1,0]"
train_3869,clear primary,"[3,1]"
train_26860,clear primary,"[3,1]"
train_34283,agriculture clear primary,"[1,0]"
train_16277,clear primary,"[2,1]"
train_32241,clear primary water,"[3,1]"
train_17211,clear primary,"[1,0]"
train_5909,partly_cloudy primary,"[1,1]"
train_37948,haze primary,"[2,0]"
train_11921,clear primary,"[1,0]"
train_29708,agriculture cultivation haze primary,"[2,0]"
train_21184,agriculture clear primary water,"[2,1]"
train_3326,agriculture clear cultivation primary road,"[2,0]"
train_18879,partly_cloudy primary,"[3,0]"
train_23000,clear water,"[1,1]"
train_33457,haze primary water,"[3,1]"
train_14922,clear primary,"[1,0]"
train_17237,cloudy,"[2,0]"
train_14896,clear primary,"[1,0]"
train_8700,clear primary,"[2,0]"
train_8529,blooming clear primary,"[1,1]"
train_34787,clear primary,"[3,1]"
train_30606,agriculture cultivation habitation partly_cloudy primary road,"[2,0]"
train_20366,clear primary,"[2,0]"
train_11226,agriculture clear habitation primary road,"[3,1]"
train_19193,agriculture clear primary,"[1,1]"
train_39216,cultivation haze primary,"[3,1]"
train_24,conventional_mine partly_cloudy primary,"[2,0]"
train_26860,clear primary,"[1,0]"
train_21343,partly_cloudy primary road,"[3,0]"
train_21166,clear primary,"[2,0]"
train_20243,haze primary,"[2,0]"
train_6946,agriculture clear cultivation primary,"[3,1]"
train_38824,cloudy,"[1,0]"
train_22101,agriculture clear primary,"[1,1]"
train_32728,agriculture clear primary,"[2,0]"
train_7962,clear primary water,"[1,1]"
train_20012,agriculture partly_cloudy primary road,"[1,1]"
train_39279,haze primary water,"[2,0]"
train_24929,clear primary,"[2,0]"
train_7431,partly_cloudy primary,"[3,0]"
train_11385,agriculture clear primary,"[2,0]"
train_19101,blooming clear primary,"[1,0]"
train_2887,partly_cloudy primary,"[2,0]"
train_10002,agriculture clear primary road,"[2,1]"
train_25166,clear primary,"[1,1]"
train_36390,haze primary,"[3,0]"
train_35032,agriculture clear cultivation cultivation primary road,"[3,1]"
train_39548,agriculture clear primary road,"[1,0]"
train_8378,clear primary,"[2,0]"
train_3594,agriculture partly_cloudy primary road,"[3,0]"
train_20493,clear primary,"[2,0]"
train_3964,clear primary,"[3,0]"
train_1367,clear primary,"[2,0]"
train_5876,cloudy,"[1,0]"
train_6232,partly_cloudy primary,"[3,0]"
train_14180,cloudy,"[3,0]"
train_27564,clear primary,"[2,0]"
train_31551,clear primary,"[2,1]"
train_29569,clear primary,"[1,1]"
train_21535,clear primary road water,"[2,1]"
train_34404,clear primary water,"[3,0]"
train_11294,cloudy,"[3,0]"
train_31296,cloudy,"[1,1]"
train_39668,clear primary,"[1,0]"
train_16414,haze primary,"[1,0]"
train_29866,agriculture clear cultivation primary,"[2,1]"
train_25297,clear primary,"[3,0]"
train_9439,agriculture partly_cloudy primary road water,"[2,0]"
train_38047,partly_cloudy primary,"[2,0]"
train_11293,partly_cloudy primary road water,"[1,1]"
train_22822,clear primary,"[2,1]"
train_5803,cloudy,"[3,0]"
train_26269,clear primary,"[1,0]"
train_30866,clear primary,"[1,0]"
train_21792,clear primary,"[1,0]"
train_31823,agriculture clear primary road water,"[3,0]"
train_10183,partly_cloudy primary water,"[2,0]"
train_15064,agriculture clear primary,"[1,1]"
train_13714,agriculture clear cultivation primary,"[1,0]"
train_31261,agriculture partly_cloudy primary road,"[1,0]"
train_4695,clear primary,"[1,1]"
train_462,clear primary,"[3,1]"
train_1119,agriculture clear habitation primary road,"[3,1]"
train_5128,clear habitation primary road,"[3,1]"
train_7959,cloudy,"[1,1]"
train_29348,partly_cloudy primary,"[3,1]"
train_23000,clear water,"[2,0]"
train_27270,clear primary,"[3,1]"
train_37025,clear primary,"[1,0]"
train_37131,agriculture clear cultivation primary,"[1,0]"
train_34267,clear primary,"[2,0]"
train_4767,haze primary,"[3,1]"
train_21058,clear primary,"[2,0]"
train_19799,clear primary,"[1,1]"
train_27694,clear primary road selective_logging,"[2,1]"
train_14712,clear primary,"[1,1]"
train_22264,partly_cloudy primary,"[3,0]"
train_34097,clear primary,"[2,0]"
train_5540,clear primary,"[1,1]"
train_40317,clear primary,"[3,0]"
train_2878,clear primary,"[2,0]"
train_31982,clear primary,"[1,1]"
train_29728,agriculture clear cultivation primary road,"[1,0]"
train_19647,clear cultivation primary,"[2,0]"
train_29097,clear primary,"[1,1]"
train_23210,partly_cloudy primary,"[2,1]"
train_34961,blooming clear primary,"[2,0]"
train_10055,clear primary,"[3,1]"
train_22393,haze primary road,"[1,0]"
train_26453,clear habitation road,"[1,1]"
train_2995,habitation partly_cloudy primary water,"[2,1]"
train_23451,agriculture clear primary road,"[3,1]"
train_38571,clear primary,"[3,1]"
train_6291,clear primary,"[2,1]"
train_33090,haze primary,"[2,0]"
train_19353,partly_cloudy primary,"[3,1]"
train_33130,clear primary,"[3,1]"
train_2571,clear primary,"[1,0]"
train_11229,cloudy,"[3,0]"
train_5151,agriculture clear,"[2,1]"
train_47,clear primary water,"[2,1]"
train_37569,clear primary,"[3,1]"
train_14948,clear primary,"[2,1]"
train_6957,clear primary water,"[3,1]"
train_9728,clear primary,"[1,1]"
train_38608,clear primary,"[3,0]"
train_13706,clear habitation primary road water,"[2,1]"
train_30030,clear primary,"[1,0]"
train_38287,cloudy,"[1,0]"
train_18312,bare_ground partly_cloudy primary,"[3,0]"
train_33405,agriculture clear primary,"[3,1]"
train_28734,agriculture clear cultivation primary,"[2,1]"
train_1683,agriculture clear primary road water,"[2,0]"
train_30146,clear primary road,"[1,1]"
train_35735,clear cultivation primary water,"[1,0]"
train_39883,clear primary,"[1,0]"
train_12280,agriculture partly_cloudy primary road,"[3,1]"
train_21768,clear primary,"[1,1]"
train_23863,clear primary,"[3,1]"
train_15852,clear cultivation habitation primary,"[3,1]"
train_6257,clear cultivation primary water,"[2,1]"
train_8902,haze primary water,"[2,1]"
train_18674,clear primary,"[1,1]"
train_942,partly_cloudy primary,"[1,0]"
train_22425,clear primary,"[3,0]"
train_7414,cloudy,"[2,0]"
train_6351,clear primary,"[3,1]"
train_27454,agriculture clear conventional_mine cultivation habitation primary road,"[2,0]"
train_7744,agriculture clear cultivation habitation primary road,"[2,1]"
train_10645,agriculture clear cultivation primary road selective_logging,"[2,1]"
train_34568,clear primary,"[1,0]"
train_39365,clear primary,"[2,0]"
train_32284,partly_cloudy primary road water,"[3,0]"
train_19363,cloudy,"[1,0]"
train_9588,clear primary,"[3,1]"
train_21441,partly_cloudy primary,"[3,0]"
train_4568,clear cultivation primary,"[3,0]"
train_6149,bare_ground cultivation haze primary,"[1,0]"
train_25639,clear primary,"[3,0]"
train_2529,partly_cloudy primary road,"[1,0]"
train_21912,partly_cloudy primary,"[3,0]"
train_20252,agriculture partly_cloudy primary road water,"[2,1]"
train_28797,clear primary,"[2,1]"
train_3573,clear primary,"[2,1]"
train_18213,agriculture clear primary road,"[1,1]"
train_23985,partly_cloudy primary water,"[3,1]"
train_567,agriculture clear cultivation primary,"[3,1]"
train_6669,clear habitation primary water,"[1,1]"
train_20981,clear primary water,"[3,0]"
train_12994,agriculture clear primary water,"[2,0]"
train_36014,clear primary,"[2,1]"
train_19682,agriculture clear primary,"[3,0]"
train_8150,agriculture haze primary,"[1,1]"
train_23816,haze primary,"[2,1]"
train_3549,agriculture clear primary road,"[2,1]"
train_13411,clear primary,"[3,0]"
train_140,clear primary,"[1,1]"
train_7990,partly_cloudy primary,"[2,1]"
train_27364,clear habitation primary road water,"[1,1]"
train_29195,clear primary road,"[2,1]"
train_34102,clear primary,"[3,1]"
train_12622,agriculture clear habitation primary road,"[2,0]"
train_12211,cloudy,"[1,1]"
train_5728,partly_cloudy primary,"[3,1]"
train_1928,partly_cloudy primary,"[2,1]"
train_10297,clear primary,"[1,0]"
train_38428,haze primary,"[3,0]"
train_34806,clear primary,"[1,1]"
train_25345,clear primary,"[1,0]"
train_32623,clear primary,"[3,1]"
train_8932,clear primary,"[1,0]"
train_37277,clear primary,"[3,1]"
train_4383,clear primary,"[3,1]"
train_12527,agriculture clear primary,"[2,0]"
train_11232,clear primary,"[2,1]"
train_9474,clear habitation road,"[3,0]"
train_35053,clear cultivation primary water,"[3,1]"
train_15282,blooming clear primary,"[2,0]"
train_36109,clear primary water,"[2,0]"
train_15037,agriculture clear cultivation habitation primary,"[2,1]"
train_11616,clear primary water,"[3,1]"
train_9460,partly_cloudy primary,"[1,1]"
train_25570,agriculture clear habitation primary road,"[1,1]"
train_36873,clear primary,"[2,0]"
train_34667,partly_cloudy primary,"[2,0]"
train_2121,agriculture clear habitation primary road,"[2,1]"
train_32038,agriculture clear habitation primary road,"[1,1]"
train_4337,agriculture clear cultivation habitation primary road water,"[3,0]"
train_17249,clear primary,"[1,1]"
train_16199,cloudy,"[2,1]"
train_33055,clear primary,"[1,1]"
train_6797,agriculture clear cultivation primary road water,"[2,1]"
train_25970,agriculture haze primary,"[1,0]"
train_6698,partly_cloudy primary,"[3,0]"
train_22368,agriculture clear cultivation primary,"[2,1]"
train_10997,artisinal_mine clear primary water,"[1,0]"
