image_name,tags,augment
train_3314,agriculture clear cultivation primary,"[2,0]"
train_7755,clear primary,"[3,0]"
train_16518,clear primary water,"[2,1]"
train_22719,clear primary,"[2,0]"
train_5557,cloudy,"[3,1]"
train_3776,clear primary,"[3,0]"
train_4948,clear primary,"[1,1]"
train_964,clear primary,"[3,0]"
train_3813,haze primary,"[3,1]"
train_39588,clear primary road,"[1,0]"
train_12835,agriculture clear habitation primary road,"[2,0]"
train_36877,clear primary water,"[2,1]"
train_20263,clear primary,"[2,1]"
train_36179,clear primary,"[1,1]"
train_30301,clear primary,"[1,0]"
train_33818,clear cultivation habitation primary water,"[2,0]"
train_18336,clear primary,"[3,1]"
train_38531,partly_cloudy primary road water,"[2,1]"
train_10605,agriculture clear habitation primary road water,"[3,1]"
train_32494,partly_cloudy primary,"[2,1]"
train_5225,clear cultivation habitation primary water,"[2,1]"
train_17520,agriculture partly_cloudy primary road,"[3,0]"
train_26973,clear primary road water,"[3,0]"
train_26407,haze primary,"[2,1]"
train_7392,clear primary,"[2,0]"
train_16810,partly_cloudy primary,"[3,1]"
train_16074,clear primary,"[3,0]"
train_36650,haze primary,"[3,0]"
train_26410,agriculture clear primary water,"[3,1]"
train_16315,partly_cloudy primary,"[3,1]"
train_28466,partly_cloudy primary,"[1,0]"
train_1102,agriculture clear habitation primary road,"[1,1]"
train_21445,agriculture haze primary road,"[1,1]"
train_26106,clear primary,"[2,1]"
train_25536,clear primary,"[3,1]"
train_25151,clear primary,"[1,1]"
train_22748,partly_cloudy primary,"[2,0]"
train_21570,agriculture clear habitation primary road,"[2,0]"
train_10992,bare_ground clear primary,"[2,0]"
train_11719,agriculture clear primary,"[3,0]"
train_27669,clear primary,"[1,1]"
train_7757,clear primary,"[1,1]"
train_28046,clear primary,"[1,0]"
train_12330,clear primary road water,"[1,0]"
train_13844,clear primary,"[1,0]"
train_27174,agriculture clear primary,"[3,1]"
train_10849,clear primary water,"[3,1]"
train_29635,agriculture clear habitation primary road water,"[1,1]"
train_1511,clear primary,"[1,0]"
train_23975,clear primary,"[3,0]"
train_7609,agriculture partly_cloudy primary,"[1,0]"
train_27770,clear primary,"[2,0]"
train_21020,clear primary water,"[1,0]"
train_29634,agriculture clear habitation primary road,"[2,0]"
train_919,clear primary water,"[1,1]"
train_11926,clear primary,"[2,1]"
train_19547,agriculture clear primary road,"[2,0]"
train_3564,agriculture haze primary,"[2,1]"
train_9861,agriculture clear cultivation primary,"[1,0]"
train_37931,clear primary water,"[2,0]"
train_28593,clear primary,"[3,0]"
train_38651,haze primary,"[1,1]"
train_10776,clear primary road,"[2,1]"
train_31119,partly_cloudy primary,"[2,0]"
train_6943,partly_cloudy primary,"[1,0]"
train_35528,agriculture clear habitation primary road water,"[2,1]"
train_16802,clear primary,"[1,0]"
train_23788,clear water,"[2,0]"
train_31627,partly_cloudy primary,"[2,0]"
train_21721,partly_cloudy primary,"[1,0]"
train_666,agriculture clear cultivation primary,"[2,1]"
train_8317,clear primary,"[2,0]"
train_32008,haze primary,"[2,0]"
train_5293,clear primary,"[2,0]"
train_32054,agriculture clear primary,"[1,1]"
train_14936,clear primary,"[1,1]"
train_16509,clear primary road,"[1,1]"
train_24495,clear primary,"[2,0]"
train_29155,clear cultivation primary,"[1,1]"
train_20458,agriculture partly_cloudy primary,"[3,0]"
train_2778,cloudy,"[3,0]"
train_11845,clear primary,"[1,0]"
train_20809,clear primary,"[2,1]"
train_10830,agriculture partly_cloudy primary road,"[1,0]"
train_39835,partly_cloudy water,"[2,1]"
train_14433,partly_cloudy primary,"[2,0]"
train_10160,agriculture cultivation partly_cloudy primary,"[1,0]"
train_21530,partly_cloudy primary,"[2,1]"
train_20427,clear primary,"[1,1]"
train_18669,clear primary,"[1,0]"
train_13583,agriculture clear primary road,"[1,1]"
train_12753,clear cultivation primary,"[1,1]"
train_22029,agriculture cultivation habitation haze primary water,"[2,0]"
train_29222,blooming partly_cloudy primary,"[1,0]"
train_2894,agriculture clear cultivation primary road water,"[1,0]"
train_1335,partly_cloudy primary,"[2,0]"
train_40209,partly_cloudy primary,"[1,0]"
train_11265,agriculture clear primary water,"[1,1]"
train_36599,clear primary,"[2,1]"
train_4899,agriculture clear habitation primary water,"[1,1]"
train_2714,clear primary,"[2,1]"
train_25132,clear primary,"[2,1]"
train_2219,clear primary,"[3,1]"
train_9870,partly_cloudy primary,"[2,1]"
train_5926,agriculture blow_down clear habitation primary,"[2,1]"
train_1144,agriculture clear primary road,"[3,0]"
train_23664,cloudy,"[3,0]"
train_828,clear primary,"[3,1]"
train_17694,clear primary,"[1,1]"
train_19000,cloudy,"[3,1]"
train_21485,blooming clear primary road,"[2,1]"
train_13344,artisinal_mine clear water,"[1,1]"
train_5009,agriculture cultivation haze primary,"[2,0]"
train_8950,agriculture clear primary,"[3,1]"
train_23640,clear primary road selective_logging,"[2,0]"
train_22789,clear primary,"[2,1]"
train_4816,agriculture clear cultivation habitation primary,"[1,0]"
train_39657,partly_cloudy primary,"[1,0]"
train_29999,agriculture clear cultivation primary road,"[2,0]"
train_7508,agriculture habitation partly_cloudy primary road,"[2,1]"
train_14928,clear primary water,"[2,0]"
train_21531,clear primary,"[1,1]"
train_6599,clear primary,"[2,1]"
train_30742,agriculture clear primary road,"[2,0]"
train_27808,clear primary,"[1,1]"
train_17291,clear primary,"[2,1]"
train_14765,clear primary,"[3,0]"
train_20697,clear primary,"[3,1]"
train_22283,clear habitation primary road water,"[2,0]"
train_16938,clear primary,"[1,1]"
train_13373,agriculture habitation partly_cloudy primary road,"[1,0]"
train_30535,clear primary water,"[3,1]"
train_16932,agriculture cultivation partly_cloudy primary road water,"[3,1]"
train_39220,agriculture partly_cloudy primary,"[1,0]"
train_3505,agriculture cultivation partly_cloudy primary,"[1,0]"
train_7809,agriculture clear primary road,"[3,0]"
train_14546,agriculture clear primary road,"[2,1]"
train_2298,clear primary,"[3,0]"
train_4834,cloudy,"[3,0]"
train_35486,clear primary,"[2,1]"
train_17515,clear primary,"[3,1]"
train_21634,agriculture clear primary,"[2,0]"
train_32471,partly_cloudy primary,"[2,0]"
train_28611,clear primary road selective_logging,"[2,1]"
train_15273,agriculture clear primary,"[2,1]"
train_10990,artisinal_mine clear primary,"[2,1]"
train_36870,bare_ground clear primary,"[1,1]"
train_36494,clear primary,"[3,1]"
train_19804,agriculture clear primary,"[1,0]"
train_9136,clear primary,"[2,0]"
train_212,partly_cloudy primary,"[3,1]"
train_12309,clear primary,"[2,1]"
train_28218,agriculture clear primary,"[1,1]"
train_11422,agriculture clear primary,"[3,1]"
train_3907,clear primary water,"[3,0]"
train_35097,clear primary,"[2,0]"
train_36203,clear primary,"[2,1]"
train_1236,haze primary,"[1,1]"
train_2515,blooming clear primary,"[1,0]"
train_35239,clear primary water,"[3,0]"
train_36914,agriculture clear cultivation primary road water,"[2,1]"
train_5342,agriculture clear cultivation habitation primary,"[1,1]"
train_13533,partly_cloudy primary,"[2,0]"
train_30186,agriculture clear habitation primary road,"[2,1]"
train_24496,clear primary,"[3,1]"
train_9239,agriculture clear habitation primary road,"[3,1]"
train_31391,clear primary,"[2,0]"
train_17158,clear primary,"[2,0]"
train_18894,agriculture clear cultivation primary road water,"[1,0]"
train_37063,cloudy,"[2,1]"
train_34402,partly_cloudy primary,"[2,0]"
train_1224,clear primary,"[3,1]"
train_8319,cloudy,"[1,0]"
train_37677,clear primary,"[3,1]"
train_13245,clear primary water,"[3,0]"
train_37035,agriculture clear cultivation primary,"[1,1]"
train_17693,agriculture clear primary,"[1,1]"
train_28378,clear primary,"[3,0]"
train_7003,agriculture clear primary,"[3,0]"
train_28508,clear primary,"[2,1]"
train_23721,agriculture habitation haze primary,"[2,0]"
train_8361,haze primary,"[1,0]"
train_29752,agriculture clear primary road,"[3,0]"
train_36417,clear primary,"[3,0]"
train_7076,clear cultivation primary,"[1,0]"
train_21696,agriculture clear primary,"[2,0]"
train_28006,clear primary,"[2,1]"
train_4780,clear primary,"[2,1]"
train_36795,haze primary water,"[3,0]"
train_26522,clear primary,"[1,1]"
train_19201,clear primary,"[2,1]"
train_16594,clear primary,"[2,1]"
train_290,clear water,"[2,0]"
train_3030,agriculture clear primary water,"[2,1]"
train_17540,agriculture clear habitation primary,"[1,1]"
train_6287,clear primary water,"[1,0]"
train_5114,partly_cloudy primary,"[1,0]"
train_26224,clear primary,"[2,1]"
train_25948,agriculture clear primary,"[2,0]"
train_20239,cloudy,"[3,0]"
train_19135,agriculture clear cultivation road,"[2,0]"
train_31445,clear cultivation primary,"[1,0]"
train_34713,clear primary,"[1,0]"
train_34588,clear primary,"[1,1]"
train_10801,agriculture clear habitation primary road,"[1,0]"
train_2176,agriculture clear primary water,"[1,0]"
train_9022,agriculture clear primary water,"[2,1]"
train_10529,blow_down clear cultivation primary,"[2,0]"
train_5869,clear cultivation primary,"[3,1]"
train_1316,blooming clear primary,"[1,1]"
train_37568,clear primary,"[3,1]"
train_37979,clear primary,"[3,1]"
train_39544,clear primary,"[2,1]"
train_4381,haze primary,"[1,1]"
train_34036,agriculture partly_cloudy primary,"[2,1]"
train_9493,agriculture clear cultivation primary,"[2,0]"
train_2478,clear primary road water,"[2,0]"
train_8587,agriculture clear habitation primary road water,"[2,0]"
train_31295,clear primary,"[3,1]"
train_33496,agriculture partly_cloudy primary,"[1,1]"
train_38383,clear primary,"[3,1]"
train_6722,clear water,"[3,0]"
train_39583,clear primary,"[1,1]"
train_25170,clear primary,"[1,0]"
train_2495,partly_cloudy primary,"[1,0]"
train_9373,clear primary,"[3,0]"
train_13389,clear primary,"[3,1]"
train_11124,clear primary,"[1,1]"
train_29647,haze primary,"[2,1]"
train_26269,clear primary,"[2,1]"
train_6127,clear primary,"[3,0]"
train_8764,agriculture cultivation partly_cloudy primary,"[1,0]"
train_16464,agriculture clear habitation primary road water,"[1,1]"
train_16389,clear primary,"[2,1]"
train_5114,partly_cloudy primary,"[2,0]"
train_9201,agriculture haze primary road,"[2,1]"
train_3379,haze primary,"[3,1]"
train_12841,clear primary,"[2,1]"
train_10584,clear primary water,"[2,0]"
train_35384,agriculture clear habitation primary road,"[3,0]"
train_25049,clear water,"[3,1]"
train_26449,clear primary,"[3,0]"
train_31242,cloudy,"[3,1]"
train_23570,agriculture cultivation habitation partly_cloudy primary road,"[3,1]"
train_3701,haze primary water,"[1,0]"
train_2527,agriculture clear primary,"[3,0]"
train_38679,agriculture clear primary road water,"[1,0]"
train_130,partly_cloudy primary,"[2,1]"
train_6588,clear primary,"[2,1]"
train_29730,agriculture clear primary,"[2,0]"
train_1044,clear primary,"[1,1]"
train_25872,agriculture clear primary road,"[2,0]"
train_18357,haze primary road water,"[1,0]"
train_5884,agriculture clear cultivation primary,"[3,1]"
train_9957,clear primary,"[1,1]"
train_18149,clear primary,"[3,1]"
train_27913,agriculture clear cultivation habitation primary road,"[1,0]"
train_20688,cloudy,"[3,1]"
train_2461,agriculture partly_cloudy primary,"[3,0]"
train_39941,clear primary,"[3,1]"
train_15426,artisinal_mine clear primary road water,"[2,0]"
train_35620,agriculture clear primary road water,"[1,1]"
train_24736,partly_cloudy primary road,"[1,1]"
train_35352,agriculture clear cultivation habitation primary road,"[2,0]"
train_11763,agriculture partly_cloudy primary,"[1,1]"
train_4176,clear primary,"[1,0]"
train_21396,agriculture clear cultivation primary,"[2,1]"
train_335,clear primary,"[3,0]"
train_31639,clear habitation road,"[2,0]"
train_506,partly_cloudy primary,"[3,1]"
train_36847,agriculture clear primary water,"[3,1]"
train_15065,partly_cloudy primary,"[1,0]"
train_13566,partly_cloudy primary,"[2,1]"
train_1453,agriculture cultivation partly_cloudy primary road,"[1,0]"
train_31972,clear primary,"[3,1]"
train_2943,clear primary road water,"[2,1]"
train_29420,agriculture clear primary road,"[2,1]"
train_15196,clear primary,"[1,0]"
train_8483,blooming clear primary,"[1,0]"
train_28071,partly_cloudy primary,"[2,1]"
train_30029,bare_ground clear primary road,"[1,0]"
train_10146,clear primary,"[1,0]"
train_28152,clear primary water,"[3,0]"
train_11103,agriculture clear habitation primary road,"[1,0]"
train_2050,agriculture clear primary,"[3,0]"
train_14722,agriculture clear habitation primary road,"[2,0]"
train_13657,clear primary,"[3,1]"
train_34409,clear primary,"[3,0]"
train_7233,partly_cloudy primary,"[1,0]"
train_38770,clear habitation water,"[3,0]"
train_6709,agriculture clear primary road,"[2,1]"
train_24303,cloudy,"[2,1]"
train_29269,agriculture cultivation partly_cloudy primary,"[3,1]"
train_19855,haze primary,"[2,1]"
train_4893,agriculture clear habitation primary road,"[2,0]"
train_27249,clear primary,"[2,1]"
train_38170,agriculture clear habitation primary road,"[2,1]"
train_23743,clear primary,"[1,0]"
train_7022,agriculture cultivation partly_cloudy primary,"[1,1]"
train_19672,clear primary,"[3,0]"
train_37373,agriculture clear cultivation primary,"[1,1]"
train_2945,agriculture partly_cloudy primary road,"[1,1]"
train_11305,cloudy,"[1,1]"
train_11372,clear primary,"[2,1]"
train_2177,clear primary,"[3,1]"
train_2685,partly_cloudy primary road water,"[2,0]"
train_15481,clear primary,"[1,0]"
train_37989,clear primary,"[2,1]"
train_31020,haze primary,"[1,1]"
train_39003,agriculture clear cultivation primary,"[3,1]"
train_22382,bare_ground clear primary,"[1,1]"
train_36351,clear primary,"[1,0]"
train_26707,agriculture clear cultivation primary road water,"[3,0]"
train_8009,cultivation haze primary,"[1,0]"
train_36268,clear primary,"[3,1]"
train_12213,haze primary,"[1,1]"
train_5711,haze primary,"[1,0]"
train_15099,agriculture clear primary water,"[1,0]"
train_21610,clear primary,"[3,0]"
train_39734,haze primary water,"[3,0]"
train_34394,clear primary,"[2,0]"
train_18551,cloudy,"[1,0]"
train_25402,haze primary,"[2,1]"
train_2862,clear cultivation primary,"[3,1]"
train_13849,clear primary road water,"[1,0]"
train_19397,clear primary,"[2,0]"
train_11797,agriculture clear road,"[1,1]"
train_5304,agriculture clear cultivation primary water,"[3,0]"
train_38778,clear primary,"[3,0]"
train_19996,artisinal_mine partly_cloudy primary water,"[3,0]"
train_8590,partly_cloudy primary,"[2,1]"
train_20111,clear primary,"[1,0]"
train_34017,clear primary,"[3,0]"
train_18065,partly_cloudy primary,"[1,0]"
train_19053,clear primary,"[2,1]"
train_2396,cloudy,"[1,1]"
train_22072,partly_cloudy primary,"[3,0]"
train_39320,bare_ground clear cultivation habitation primary water,"[1,0]"
train_3587,partly_cloudy primary,"[2,1]"
train_6986,clear primary,"[1,0]"
train_8080,clear primary,"[1,1]"
train_28830,clear primary water,"[3,1]"
train_6258,bare_ground clear habitation road water,"[3,1]"
train_20031,partly_cloudy primary water,"[1,1]"
train_40336,partly_cloudy primary,"[2,1]"
train_26082,clear primary,"[1,0]"
train_24099,agriculture clear primary,"[1,0]"
train_30157,clear primary,"[1,0]"
train_12866,agriculture clear primary,"[1,0]"
train_6328,clear primary,"[2,0]"
train_3553,agriculture clear cultivation habitation primary road water,"[3,0]"
train_33464,clear primary,"[2,0]"
train_12396,agriculture clear primary road,"[3,0]"
train_16435,partly_cloudy primary,"[1,1]"
train_1542,clear primary water,"[1,0]"
train_10316,agriculture clear primary,"[1,1]"
train_26628,artisinal_mine clear primary water,"[2,1]"
train_35372,haze primary,"[1,1]"
train_1206,clear habitation primary road water,"[1,0]"
train_13913,clear primary,"[2,0]"
train_23754,partly_cloudy primary,"[2,1]"
train_5060,partly_cloudy primary water,"[2,0]"
train_10938,clear primary,"[3,0]"
train_4621,clear primary,"[1,0]"
train_19098,clear primary,"[3,1]"
train_22080,clear primary,"[3,0]"
train_16585,clear primary,"[2,0]"
train_26280,clear primary road water,"[1,1]"
train_11700,agriculture clear primary,"[1,1]"
train_34215,blow_down clear primary,"[1,0]"
train_13369,clear primary,"[1,1]"
train_31878,agriculture clear primary water,"[2,0]"
train_31475,cultivation partly_cloudy primary water,"[2,0]"
train_9537,agriculture clear habitation primary road,"[2,1]"
train_27382,agriculture clear primary,"[2,1]"
train_2977,partly_cloudy primary,"[3,0]"
train_5401,agriculture clear primary road,"[1,1]"
train_14086,clear primary road,"[3,0]"
train_23661,agriculture clear primary,"[1,1]"
train_824,clear primary,"[3,0]"
train_9851,agriculture partly_cloudy primary,"[1,0]"
train_6534,agriculture haze primary,"[2,0]"
train_14844,bare_ground clear primary road,"[1,0]"
train_35159,clear primary,"[1,1]"
train_11916,agriculture partly_cloudy primary road water,"[1,1]"
train_4362,cloudy,"[1,0]"
train_38828,agriculture clear habitation primary road,"[1,1]"
train_8705,cloudy,"[2,1]"
train_32103,bare_ground clear primary road,"[3,1]"
train_3143,agriculture partly_cloudy primary road,"[3,1]"
train_26975,agriculture haze primary,"[1,0]"
train_16126,clear primary,"[3,0]"
train_7241,clear cultivation primary,"[1,1]"
train_4339,agriculture partly_cloudy primary road,"[3,0]"
train_5483,agriculture clear primary,"[1,0]"
train_9828,clear primary,"[3,1]"
train_10117,clear primary,"[3,1]"
train_29951,clear primary,"[2,1]"
train_27274,clear primary,"[1,0]"
train_36892,blow_down clear primary,"[2,1]"
train_20116,clear primary,"[2,1]"
train_34213,agriculture clear primary road,"[3,0]"
train_20100,clear primary water,"[1,0]"
train_13284,agriculture clear cultivation habitation primary road,"[3,0]"
train_35017,clear primary,"[2,1]"
train_10108,agriculture clear primary road,"[1,0]"
train_25208,agriculture habitation partly_cloudy road,"[3,1]"
train_25262,clear primary,"[3,0]"
train_5967,cloudy,"[3,1]"
train_25324,agriculture clear habitation primary road,"[1,0]"
train_19464,clear primary,"[1,1]"
train_26702,agriculture clear primary slash_burn,"[3,1]"
train_26404,clear primary,"[1,0]"
train_37683,cloudy,"[1,1]"
train_23786,clear primary,"[1,1]"
train_32886,cloudy,"[2,1]"
train_22254,clear primary,"[3,1]"
train_22117,partly_cloudy primary,"[2,0]"
train_33774,clear primary,"[2,0]"
train_9308,agriculture habitation partly_cloudy primary road,"[2,1]"
train_12234,clear primary,"[3,0]"
train_2066,clear primary,"[1,1]"
train_2556,agriculture clear primary water,"[3,0]"
train_4432,clear primary,"[1,1]"
train_39266,clear primary,"[2,0]"
train_39281,agriculture cultivation partly_cloudy primary,"[3,0]"
train_27497,partly_cloudy primary water,"[3,0]"
train_37727,clear primary,"[1,0]"
train_6790,agriculture clear primary,"[1,1]"
train_16126,clear primary,"[2,0]"
train_38679,agriculture clear primary road water,"[1,1]"
train_38772,clear primary road water,"[1,1]"
train_9092,clear primary,"[1,0]"
train_37055,agriculture clear primary,"[2,1]"
train_4244,clear cultivation primary,"[2,1]"
train_31206,clear primary water,"[2,1]"
train_28347,agriculture clear primary water,"[1,0]"
train_13997,clear primary,"[2,1]"
train_15301,agriculture clear cultivation primary,"[3,0]"
train_28666,agriculture clear habitation primary road,"[3,0]"
train_23783,partly_cloudy water,"[1,1]"
train_15916,clear primary,"[3,1]"
train_15100,partly_cloudy primary,"[2,1]"
train_37909,clear primary,"[2,0]"
train_1949,clear primary water,"[2,1]"
train_14693,clear primary,"[2,0]"
train_18981,agriculture clear cultivation primary slash_burn,"[2,0]"
train_25223,cloudy,"[3,1]"
train_21845,clear primary,"[3,1]"
train_19531,clear primary,"[3,1]"
train_38922,clear primary,"[1,0]"
train_797,partly_cloudy primary,"[1,1]"
train_29588,clear primary,"[1,0]"
train_2693,agriculture clear primary road,"[3,1]"
train_1445,agriculture clear primary,"[2,1]"
train_15260,clear habitation primary road water,"[2,1]"
train_14243,clear primary,"[2,1]"
train_11511,clear primary,"[3,1]"
train_13902,partly_cloudy primary,"[1,1]"
train_19103,agriculture clear primary road water,"[2,0]"
train_18233,clear primary,"[2,1]"
train_37296,agriculture partly_cloudy primary water,"[3,0]"
train_36454,clear primary,"[1,1]"
train_15915,cloudy,"[1,0]"
train_28386,bare_ground clear road,"[1,1]"
train_6255,cloudy,"[2,0]"
train_31735,clear primary,"[2,0]"
train_32017,clear primary,"[3,1]"
train_9609,clear primary,"[3,1]"
train_23622,partly_cloudy primary,"[2,0]"
train_15116,agriculture clear cultivation primary,"[3,1]"
train_9855,agriculture clear primary water,"[2,0]"
train_26301,artisinal_mine clear primary water,"[3,0]"
train_26443,cloudy,"[1,1]"
train_21067,clear primary road water,"[1,1]"
train_747,clear primary,"[1,0]"
train_33507,agriculture clear cultivation primary,"[1,1]"
train_27361,agriculture clear primary road water,"[2,1]"
train_11592,clear primary slash_burn,"[1,0]"
train_3218,clear primary,"[3,0]"
train_1475,partly_cloudy primary,"[2,0]"
train_37937,agriculture bare_ground clear habitation primary road water,"[2,1]"
train_8897,agriculture clear cultivation primary,"[3,0]"
train_11365,agriculture partly_cloudy primary,"[3,1]"
train_22237,cloudy,"[2,1]"
train_14409,clear primary,"[3,0]"
train_25839,agriculture clear primary road,"[1,1]"
train_40454,clear primary,"[1,0]"
train_28843,clear primary,"[2,1]"
train_33323,clear primary,"[2,1]"
train_11609,agriculture clear cultivation primary,"[1,1]"
train_31807,agriculture clear primary road,"[2,1]"
train_3747,haze primary,"[3,1]"
train_19846,agriculture cultivation haze primary water,"[1,0]"
train_3584,clear primary,"[1,0]"
train_15796,clear primary,"[3,0]"
train_37395,clear primary,"[1,1]"
train_3077,haze primary,"[1,0]"
train_29816,agriculture clear cultivation primary,"[3,1]"
train_4936,agriculture clear habitation primary road,"[1,0]"
train_36775,agriculture cultivation partly_cloudy primary,"[2,1]"
train_28033,clear primary,"[1,1]"
train_25612,clear primary,"[2,1]"
train_16378,haze primary,"[1,0]"
train_21974,clear primary,"[2,1]"
train_25323,agriculture partly_cloudy road,"[2,1]"
train_24616,partly_cloudy primary,"[3,1]"
train_11258,partly_cloudy primary,"[1,1]"
train_26498,clear primary,"[1,1]"
train_28493,clear primary,"[2,0]"
train_635,clear primary,"[1,1]"
train_4896,cloudy,"[2,1]"
train_21604,haze primary water,"[2,1]"
train_29047,clear primary,"[3,1]"
train_9711,clear primary,"[3,0]"
train_7285,clear primary,"[2,0]"
train_4613,clear primary,"[3,0]"
train_37747,partly_cloudy primary,"[1,1]"
train_6399,agriculture cultivation partly_cloudy primary,"[3,1]"
train_16021,agriculture clear cultivation primary,"[3,1]"
train_18755,agriculture cultivation partly_cloudy primary,"[2,1]"
train_10793,cloudy,"[1,1]"
train_5312,artisinal_mine partly_cloudy primary water,"[2,0]"
train_38328,agriculture clear primary,"[2,1]"
train_27064,clear primary,"[2,0]"
train_32217,clear primary,"[1,0]"
train_22904,clear primary selective_logging,"[3,0]"
train_31892,cloudy,"[3,0]"
train_23104,haze primary,"[1,1]"
train_24057,clear primary,"[1,0]"
train_2621,agriculture clear primary,"[1,1]"
train_32335,clear primary,"[3,1]"
train_13744,agriculture clear primary road,"[2,0]"
train_5185,agriculture clear primary road,"[2,1]"
train_24927,haze primary,"[1,0]"
train_22172,clear primary,"[3,0]"
train_34070,clear primary,"[3,0]"
train_36915,haze primary water,"[1,1]"
train_13739,agriculture partly_cloudy primary,"[3,0]"
train_39168,agriculture clear cultivation habitation primary road,"[2,1]"
train_12914,artisinal_mine clear primary water,"[1,0]"
train_30525,clear primary,"[2,1]"
train_5914,agriculture clear primary road,"[3,1]"
train_13129,cloudy,"[3,0]"
train_31576,clear primary,"[1,0]"
train_17608,agriculture bare_ground clear habitation primary road,"[3,0]"
train_18537,clear primary,"[1,0]"
train_38507,agriculture haze primary road,"[3,0]"
train_10314,clear primary,"[1,1]"
train_30886,clear primary road,"[1,1]"
train_17140,clear primary,"[2,0]"
train_2157,clear cultivation primary,"[3,1]"
train_20935,partly_cloudy primary,"[1,1]"
train_25478,clear primary water,"[3,1]"
train_11199,clear primary water,"[1,0]"
train_33568,agriculture clear primary,"[1,1]"
train_6858,clear primary water,"[1,1]"
train_22703,clear primary,"[3,1]"
train_29523,cloudy,"[1,0]"
train_27414,clear primary,"[1,1]"
train_29736,bare_ground clear primary,"[1,0]"
train_40352,clear primary,"[1,1]"
train_25481,agriculture clear primary water,"[2,0]"
train_14014,agriculture clear primary road,"[3,1]"
train_26720,clear primary,"[3,1]"
train_32133,haze primary,"[2,0]"
train_24482,agriculture clear cultivation primary road,"[2,1]"
train_15052,cloudy,"[1,0]"
train_29162,cloudy,"[3,1]"
train_11770,agriculture haze primary road,"[2,1]"
train_20238,clear primary selective_logging,"[2,0]"
train_36022,agriculture clear primary slash_burn,"[1,0]"
train_29023,clear primary,"[3,0]"
train_2177,clear primary,"[3,0]"
train_32085,clear primary,"[2,1]"
train_21166,clear primary,"[1,1]"
train_7180,agriculture clear primary,"[3,1]"
train_29542,clear primary,"[2,1]"
train_34573,clear primary,"[3,1]"
train_22809,cloudy,"[3,0]"
train_6690,clear primary,"[1,0]"
train_24287,agriculture clear primary road,"[3,1]"
train_9198,clear cultivation primary selective_logging,"[2,0]"
train_36969,haze primary,"[2,0]"
train_13872,agriculture partly_cloudy primary road water,"[3,0]"
train_21028,clear primary,"[2,1]"
train_19232,bare_ground clear primary road,"[3,1]"
train_33283,agriculture habitation partly_cloudy primary road,"[1,0]"
train_13948,clear primary,"[3,0]"
train_18185,clear primary,"[1,1]"
train_32650,clear habitation primary,"[3,0]"
train_12372,clear habitation primary road water,"[2,1]"
train_25814,agriculture habitation partly_cloudy primary road water,"[1,0]"
train_232,clear primary,"[3,1]"
train_22737,agriculture clear cultivation primary road,"[3,1]"
train_38007,agriculture clear primary,"[3,0]"
train_26159,cloudy,"[2,1]"
train_13301,agriculture clear cultivation primary road,"[2,1]"
train_15997,partly_cloudy primary,"[3,1]"
train_30523,clear primary,"[1,0]"
train_34378,agriculture haze primary water,"[1,1]"
train_14302,agriculture clear cultivation primary,"[2,0]"
train_16351,partly_cloudy primary water,"[2,0]"
train_680,agriculture clear cultivation habitation primary road water,"[2,1]"
train_32104,partly_cloudy primary,"[3,1]"
train_38884,clear primary,"[3,0]"
train_18486,partly_cloudy primary,"[3,1]"
train_30244,cloudy,"[1,1]"
train_1284,partly_cloudy primary,"[1,1]"
train_40187,clear primary,"[2,0]"
train_771,clear primary water,"[1,1]"
train_3854,clear primary,"[2,0]"
train_6853,agriculture partly_cloudy primary,"[1,1]"
train_37397,agriculture clear habitation primary,"[2,1]"
train_5416,agriculture clear cultivation habitation primary road water,"[1,0]"
train_31348,agriculture partly_cloudy primary road water,"[1,1]"
train_22377,clear primary,"[3,0]"
train_39215,clear habitation primary road,"[1,0]"
train_18280,partly_cloudy primary,"[2,0]"
train_19090,clear primary,"[1,0]"
train_18794,clear primary,"[2,0]"
train_10796,haze primary,"[1,1]"
train_39359,clear primary,"[2,1]"
train_36544,clear primary,"[1,1]"
train_21441,partly_cloudy primary,"[1,0]"
train_40185,agriculture partly_cloudy primary,"[2,1]"
train_38536,agriculture clear cultivation habitation primary,"[2,0]"
train_38056,clear primary,"[3,1]"
train_37995,haze primary water,"[1,1]"
train_11029,agriculture clear habitation primary road,"[3,1]"
train_38739,agriculture haze primary road water,"[1,0]"
train_35051,partly_cloudy primary,"[3,0]"
train_39816,clear primary,"[2,0]"
train_18781,clear primary,"[3,0]"
train_27692,clear primary,"[3,0]"
train_39194,agriculture clear cultivation habitation primary road water,"[2,1]"
train_33610,clear primary selective_logging,"[1,1]"
train_39832,agriculture habitation partly_cloudy primary road,"[1,0]"
train_8372,clear primary water,"[3,1]"
train_22063,clear primary,"[3,1]"
train_9308,agriculture habitation partly_cloudy primary road,"[3,0]"
train_29768,agriculture clear primary,"[1,0]"
train_27728,clear habitation primary road water,"[1,0]"
train_35442,agriculture clear primary,"[2,0]"
train_25801,clear primary,"[1,1]"
train_17893,clear primary,"[1,1]"
train_22077,cloudy,"[3,0]"
train_20494,clear cultivation primary,"[2,1]"
train_39883,clear primary,"[2,0]"
train_26462,partly_cloudy primary,"[1,0]"
train_9919,partly_cloudy primary,"[2,1]"
train_29982,clear primary,"[3,0]"
train_3118,clear primary water,"[2,1]"
