image_name,tags,augment
train_17943,clear primary,"[2,1]"
train_15267,agriculture clear primary water,"[2,1]"
train_15031,agriculture clear cultivation primary road water,"[2,0]"
train_12821,clear primary,"[3,1]"
train_18885,clear primary water,"[3,0]"
train_30786,clear primary,"[1,1]"
train_13028,partly_cloudy primary,"[2,1]"
train_37912,agriculture clear primary selective_logging,"[1,1]"
train_22495,clear primary,"[1,0]"
train_21614,partly_cloudy primary,"[2,0]"
train_40101,haze primary,"[1,0]"
train_38865,clear primary,"[3,0]"
train_36222,haze primary,"[2,0]"
train_12645,clear primary,"[3,1]"
train_7176,clear primary,"[3,0]"
train_24253,agriculture clear cultivation primary,"[3,0]"
train_33605,agriculture clear primary water,"[3,0]"
train_29714,agriculture clear habitation primary road,"[3,1]"
train_5520,clear primary,"[3,1]"
train_33415,clear primary road water,"[2,1]"
train_37943,clear primary,"[2,0]"
train_13844,clear primary,"[2,1]"
train_36318,agriculture clear primary,"[2,0]"
train_19227,clear primary,"[3,0]"
train_24946,agriculture habitation haze primary road,"[1,1]"
train_30442,bare_ground clear primary road,"[1,0]"
train_38265,agriculture artisinal_mine clear primary road water,"[2,1]"
train_20378,clear primary,"[3,1]"
train_32155,clear primary,"[3,0]"
train_40350,clear primary,"[1,0]"
train_2098,haze primary,"[1,0]"
train_8623,agriculture cultivation habitation partly_cloudy primary road,"[1,0]"
train_34353,agriculture partly_cloudy primary road,"[1,1]"
train_18452,agriculture clear primary water,"[1,0]"
train_11716,artisinal_mine partly_cloudy primary water,"[3,0]"
train_31617,cloudy,"[2,0]"
train_9057,agriculture cultivation cultivation partly_cloudy primary,"[3,1]"
train_37473,clear primary,"[3,0]"
train_5574,clear primary,"[3,1]"
train_345,agriculture clear primary,"[3,1]"
train_27283,clear primary,"[3,1]"
train_9875,bare_ground clear primary,"[1,1]"
train_32939,agriculture clear cultivation primary,"[2,0]"
train_23322,clear primary,"[2,1]"
train_7744,agriculture clear cultivation habitation primary road,"[3,0]"
train_20495,agriculture clear cultivation primary,"[3,1]"
train_2306,clear habitation water,"[1,0]"
train_31654,clear primary road water,"[3,0]"
train_36940,clear primary,"[2,0]"
train_31068,partly_cloudy primary,"[1,1]"
train_20648,agriculture clear primary,"[1,1]"
train_5933,clear primary,"[1,1]"
train_34898,agriculture partly_cloudy primary,"[2,0]"
train_24049,agriculture clear habitation primary road water,"[3,0]"
train_22833,conventional_mine habitation partly_cloudy primary road,"[3,1]"
train_35380,haze primary,"[3,0]"
train_34434,bare_ground clear primary water,"[3,0]"
train_19601,clear cultivation primary,"[1,1]"
train_11181,clear primary,"[2,1]"
train_29425,clear primary,"[1,0]"
train_600,clear primary,"[3,0]"
train_10493,cloudy,"[1,1]"
train_21928,bare_ground clear primary road,"[3,0]"
train_5107,agriculture clear cultivation primary road,"[1,1]"
train_1197,agriculture cultivation habitation partly_cloudy primary road,"[2,0]"
train_33155,agriculture habitation partly_cloudy primary road,"[3,1]"
train_19565,clear primary,"[1,1]"
train_34829,clear primary,"[3,0]"
train_1231,clear primary,"[1,0]"
train_36622,clear primary,"[3,0]"
train_19459,clear primary,"[2,0]"
train_27237,clear primary,"[1,1]"
train_12777,clear primary,"[1,1]"
train_11674,cultivation haze primary,"[1,0]"
train_34923,clear primary,"[1,1]"
train_9557,agriculture clear habitation primary road,"[1,1]"
train_27221,clear primary,"[2,0]"
train_22688,clear primary,"[3,1]"
train_20990,agriculture cultivation partly_cloudy primary road,"[2,0]"
train_27612,agriculture bare_ground clear cultivation primary,"[1,0]"
train_35528,agriculture clear habitation primary road water,"[3,1]"
train_27334,partly_cloudy primary,"[3,0]"
train_38996,partly_cloudy primary water,"[2,1]"
train_3333,haze primary,"[1,1]"
train_30887,blooming clear primary,"[3,1]"
train_10700,agriculture clear primary water,"[1,0]"
train_11733,cloudy,"[2,0]"
train_7952,agriculture clear primary road,"[2,0]"
train_8206,haze primary,"[2,0]"
train_25803,agriculture clear cultivation habitation primary road,"[1,1]"
train_12276,clear primary,"[1,0]"
train_30049,clear primary,"[3,1]"
train_30464,clear primary,"[3,0]"
train_11181,clear primary,"[1,0]"
train_6197,clear primary,"[3,1]"
train_8178,clear primary,"[3,1]"
train_9351,clear water,"[1,0]"
train_5254,partly_cloudy primary water,"[2,0]"
train_11765,agriculture haze primary water,"[1,0]"
train_27545,cloudy,"[2,0]"
train_9694,agriculture clear primary water,"[2,1]"
train_39234,agriculture clear primary water,"[3,0]"
train_39287,clear primary,"[3,0]"
train_34440,clear primary,"[2,1]"
train_12697,agriculture clear cultivation primary water,"[1,0]"
train_12259,clear primary,"[3,0]"
train_39937,agriculture clear primary,"[1,0]"
train_28701,agriculture clear habitation primary road,"[3,0]"
train_2317,agriculture clear cultivation primary water,"[3,1]"
train_21063,partly_cloudy primary,"[1,1]"
train_32052,clear primary,"[1,1]"
train_14527,clear primary,"[1,0]"
train_22686,agriculture clear cultivation primary water,"[1,1]"
train_6465,cloudy,"[1,1]"
train_38053,clear primary water,"[1,0]"
train_6680,haze primary road water,"[2,1]"
train_34270,clear primary,"[2,1]"
train_17282,agriculture partly_cloudy primary road,"[1,1]"
train_16003,haze primary,"[3,1]"
train_10108,agriculture clear primary road,"[1,1]"
train_27971,partly_cloudy primary,"[1,1]"
train_25018,agriculture clear primary,"[2,1]"
train_13463,agriculture partly_cloudy primary road,"[3,1]"
train_3061,clear primary,"[3,0]"
train_27495,clear primary,"[1,1]"
train_31990,agriculture bare_ground clear primary road,"[3,0]"
train_8711,agriculture partly_cloudy primary,"[1,1]"
train_9805,agriculture partly_cloudy primary,"[1,1]"
train_29054,agriculture clear primary,"[2,0]"
train_15688,clear primary,"[2,1]"
train_24868,agriculture cultivation habitation haze primary road water,"[2,0]"
train_34656,clear primary,"[1,0]"
train_19522,clear primary water,"[1,0]"
train_23978,cloudy,"[1,1]"
train_35111,agriculture clear primary road,"[3,1]"
train_22137,partly_cloudy primary,"[2,0]"
train_36046,agriculture clear primary road,"[3,0]"
train_29994,partly_cloudy primary,"[3,0]"
train_40311,cloudy,"[1,1]"
train_1705,clear habitation primary road water,"[3,0]"
train_35072,agriculture clear primary road water,"[1,1]"
train_7480,clear habitation primary road water,"[3,0]"
train_35602,haze primary water,"[3,1]"
train_12779,clear primary water,"[2,1]"
train_24244,clear primary,"[1,0]"
train_5569,partly_cloudy primary road water,"[2,0]"
train_10677,agriculture clear habitation primary road,"[3,0]"
train_7921,clear primary,"[3,0]"
train_17664,clear primary water,"[2,1]"
train_3375,clear primary,"[1,0]"
train_9709,partly_cloudy primary road water,"[3,1]"
train_7878,agriculture clear cultivation primary road,"[1,1]"
train_36325,cultivation partly_cloudy primary,"[1,0]"
train_2889,agriculture clear primary road,"[2,0]"
train_5161,partly_cloudy primary road water,"[1,0]"
train_25495,cloudy,"[1,1]"
train_30726,partly_cloudy primary,"[1,1]"
train_891,clear primary,"[3,1]"
train_2098,haze primary,"[3,0]"
train_11519,partly_cloudy primary,"[1,0]"
train_10139,partly_cloudy primary water,"[3,1]"
train_17960,clear primary,"[3,1]"
train_18930,clear primary,"[2,1]"
train_34138,agriculture clear cultivation primary,"[2,1]"
train_33957,clear primary,"[1,0]"
train_10727,agriculture clear primary road,"[3,1]"
train_22835,clear primary,"[2,0]"
train_33389,haze primary,"[3,1]"
train_17392,clear primary,"[3,1]"
train_21995,artisinal_mine clear habitation primary road water,"[2,1]"
train_11819,clear primary,"[1,1]"
train_3844,clear primary,"[3,1]"
train_18040,clear primary,"[3,0]"
train_27365,clear primary,"[2,0]"
train_25307,agriculture clear habitation,"[2,1]"
train_10927,agriculture clear cultivation primary,"[3,0]"
train_20600,clear primary blooming,"[2,0]"
train_4222,clear primary,"[3,0]"
train_5773,clear primary,"[3,1]"
train_1472,clear primary,"[3,0]"
train_2508,partly_cloudy primary,"[2,0]"
train_31746,agriculture clear cultivation habitation road,"[2,0]"
train_4021,clear primary,"[2,0]"
train_7916,agriculture cultivation partly_cloudy primary,"[3,0]"
train_34189,clear primary,"[1,0]"
train_10982,agriculture clear cultivation primary,"[1,1]"
train_2144,clear primary,"[3,1]"
train_35467,clear primary,"[1,1]"
train_4371,clear primary,"[3,1]"
train_421,agriculture clear primary water,"[1,1]"
train_22658,agriculture partly_cloudy primary road,"[3,1]"
train_32073,clear primary,"[2,1]"
train_31572,clear primary water,"[3,0]"
train_23495,agriculture clear primary,"[2,0]"
train_20827,partly_cloudy primary,"[1,1]"
train_20227,clear cultivation primary,"[3,0]"
train_7306,clear primary,"[2,0]"
train_32109,clear primary,"[1,0]"
train_26863,clear primary,"[3,1]"
train_7193,clear primary,"[2,0]"
train_11979,cloudy,"[2,0]"
train_11407,partly_cloudy primary,"[1,1]"
train_33383,agriculture clear primary road,"[2,0]"
train_15502,clear primary,"[2,0]"
train_34998,partly_cloudy primary,"[2,1]"
train_32740,clear primary,"[1,1]"
train_13800,clear primary,"[1,0]"
train_12485,agriculture clear primary,"[3,1]"
train_17809,clear primary,"[1,0]"
train_25509,clear primary,"[2,0]"
train_13853,clear primary,"[2,1]"
train_34336,agriculture clear primary road water,"[3,0]"
train_27340,agriculture clear cultivation primary,"[1,0]"
train_30195,partly_cloudy primary,"[3,0]"
train_2249,agriculture clear cultivation primary,"[2,1]"
train_26497,agriculture clear primary road,"[1,1]"
train_13807,clear primary,"[2,1]"
train_26833,agriculture clear primary,"[1,1]"
train_30326,agriculture clear cultivation primary road,"[1,1]"
train_6695,clear primary,"[3,0]"
train_27980,artisinal_mine partly_cloudy primary road water,"[1,1]"
train_556,clear primary water,"[1,1]"
train_16214,clear primary,"[3,0]"
train_33117,agriculture clear habitation primary road,"[2,0]"
train_37405,clear primary,"[1,0]"
train_26994,agriculture clear cultivation primary,"[1,1]"
train_37930,agriculture clear primary,"[1,0]"
train_30539,agriculture clear primary water,"[1,1]"
train_11109,clear primary,"[1,1]"
train_5133,clear primary,"[1,1]"
train_34621,clear primary,"[3,1]"
train_18264,clear primary,"[1,1]"
train_37693,clear habitation primary,"[1,0]"
train_28380,clear primary blooming,"[1,1]"
train_38987,agriculture clear cultivation primary,"[3,1]"
train_31562,clear cultivation primary,"[3,1]"
train_34029,clear primary,"[2,1]"
train_38353,partly_cloudy primary,"[1,1]"
train_13037,agriculture clear cultivation primary road water,"[1,0]"
train_8814,agriculture clear cultivation primary,"[1,1]"
train_2663,agriculture clear cultivation habitation primary road,"[1,1]"
train_15240,clear primary,"[3,1]"
train_24065,partly_cloudy primary water,"[2,0]"
train_13391,clear primary,"[2,1]"
train_7242,clear primary water,"[1,1]"
train_5734,clear primary,"[1,0]"
train_21147,partly_cloudy primary,"[3,0]"
train_29671,clear primary,"[1,0]"
train_19197,clear primary,"[1,1]"
train_23602,agriculture clear primary,"[3,0]"
train_12207,agriculture cultivation partly_cloudy primary,"[1,1]"
train_37979,clear primary,"[2,0]"
train_18939,cloudy,"[3,1]"
train_6279,cloudy,"[1,1]"
train_16397,cloudy,"[2,0]"
train_16685,haze primary,"[1,1]"
train_8878,agriculture cultivation partly_cloudy primary,"[2,1]"
train_18157,clear cultivation habitation primary,"[3,1]"
train_29328,agriculture habitation partly_cloudy primary road water,"[2,1]"
train_38557,clear primary,"[3,0]"
train_33222,clear primary,"[2,0]"
train_12522,agriculture clear habitation primary road,"[2,0]"
train_9844,cloudy,"[3,0]"
train_838,clear primary water,"[1,1]"
train_34070,clear primary,"[1,0]"
train_24724,cloudy,"[1,1]"
train_8025,clear primary,"[3,0]"
train_25170,clear primary,"[2,1]"
train_39570,clear primary,"[3,1]"
train_18098,clear primary,"[2,1]"
train_6391,clear primary,"[3,0]"
train_22233,agriculture clear primary road water,"[1,1]"
train_3781,clear primary,"[3,0]"
train_26932,agriculture clear primary,"[1,0]"
train_7368,artisinal_mine clear primary water,"[2,0]"
train_19370,agriculture clear habitation primary water,"[3,1]"
train_1487,clear primary,"[3,0]"
train_361,agriculture partly_cloudy primary road,"[3,1]"
train_35567,cloudy,"[3,1]"
train_6995,partly_cloudy primary,"[2,1]"
train_5268,partly_cloudy primary,"[1,0]"
train_6004,partly_cloudy primary,"[1,1]"
train_534,cloudy,"[2,1]"
train_37581,clear primary,"[2,1]"
train_18496,agriculture partly_cloudy primary road,"[2,0]"
train_11712,clear primary water,"[3,1]"
train_22730,clear conventional_mine habitation primary road,"[1,1]"
train_3598,agriculture partly_cloudy primary water,"[3,0]"
train_4595,partly_cloudy primary,"[3,0]"
train_31839,agriculture partly_cloudy primary,"[3,1]"
train_18738,clear primary,"[3,0]"
train_22987,clear primary water,"[1,0]"
train_16767,agriculture clear primary road,"[3,0]"
train_18986,clear primary slash_burn water,"[3,1]"
train_3107,clear primary,"[2,1]"
train_34158,clear primary water,"[2,1]"
train_15770,cloudy,"[2,1]"
train_21620,agriculture clear cultivation primary road,"[1,0]"
train_38111,clear primary road water,"[1,1]"
train_39447,clear primary water,"[2,1]"
train_1089,clear cultivation primary,"[3,1]"
train_33828,haze primary,"[3,0]"
train_24962,agriculture clear habitation primary,"[3,0]"
train_5174,agriculture cultivation haze primary road water,"[3,1]"
train_9947,clear primary,"[2,1]"
train_3993,partly_cloudy primary,"[2,1]"
train_16043,cloudy,"[3,0]"
train_5509,clear primary,"[1,1]"
train_20048,haze primary,"[1,0]"
train_37675,haze primary water,"[2,1]"
train_40458,agriculture clear primary road,"[1,0]"
train_3787,clear habitation primary road water,"[2,1]"
train_18288,bare_ground clear primary,"[1,1]"
train_20941,partly_cloudy primary,"[1,0]"
train_30991,clear primary,"[1,1]"
train_32345,agriculture cultivation haze primary,"[3,0]"
train_20844,clear primary,"[2,1]"
train_23822,clear primary,"[3,0]"
train_8774,partly_cloudy primary,"[3,0]"
train_12087,clear primary,"[2,0]"
train_15778,haze primary,"[2,0]"
train_30455,clear primary,"[2,1]"
train_17459,agriculture clear primary water,"[3,1]"
train_31241,clear primary,"[2,0]"
train_3957,partly_cloudy primary,"[2,1]"
train_13171,clear primary road selective_logging,"[1,1]"
train_28816,partly_cloudy primary,"[1,0]"
train_30262,cloudy,"[3,1]"
train_30512,agriculture clear habitation primary,"[2,1]"
train_5241,agriculture clear habitation primary road water,"[2,0]"
train_14637,clear primary,"[2,1]"
train_8551,partly_cloudy primary,"[1,0]"
train_19997,agriculture clear primary water,"[1,0]"
train_31442,clear primary,"[2,0]"
train_16801,clear primary,"[3,0]"
train_38527,haze primary,"[3,1]"
train_34802,partly_cloudy primary,"[3,1]"
train_22082,clear primary,"[3,1]"
train_14093,agriculture clear primary road,"[3,0]"
train_27674,clear primary,"[2,1]"
train_36227,clear primary,"[3,1]"
train_974,bare_ground clear primary road water,"[3,1]"
train_30819,partly_cloudy primary,"[2,1]"
train_17621,agriculture partly_cloudy primary road water,"[3,1]"
train_3309,partly_cloudy primary,"[3,0]"
train_2000,haze primary,"[2,1]"
train_22654,clear primary,"[1,1]"
train_13223,clear primary,"[3,0]"
train_31260,clear primary,"[1,0]"
train_303,agriculture clear primary,"[3,0]"
train_22765,artisinal_mine clear primary road water,"[1,1]"
train_15290,partly_cloudy primary,"[1,1]"
train_19930,agriculture clear habitation primary road,"[1,1]"
train_2159,agriculture partly_cloudy primary,"[3,0]"
train_27430,agriculture clear primary,"[2,0]"
train_5891,haze primary,"[3,1]"
train_429,clear primary,"[1,0]"
train_37566,haze primary,"[2,1]"
train_463,clear primary road water,"[2,1]"
train_2236,cloudy,"[1,1]"
train_15553,clear primary,"[3,0]"
train_28011,agriculture haze primary,"[1,1]"
train_27174,agriculture clear primary,"[2,1]"
train_9815,clear primary,"[3,1]"
train_17717,clear primary,"[1,0]"
train_38152,clear habitation primary road,"[3,0]"
train_32811,clear primary water,"[2,1]"
train_1462,clear primary,"[1,1]"
train_30730,cloudy,"[1,0]"
train_14779,clear primary water,"[1,0]"
train_18088,clear primary,"[1,1]"
train_21930,clear primary,"[1,1]"
train_33260,cloudy,"[1,1]"
train_21149,agriculture clear primary water,"[1,1]"
train_18710,agriculture clear primary,"[3,0]"
train_32529,agriculture clear cultivation primary,"[3,0]"
train_125,agriculture clear primary,"[1,0]"
train_16608,agriculture cultivation haze primary,"[1,0]"
train_6078,agriculture clear cultivation habitation primary,"[2,1]"
train_4342,clear primary,"[1,0]"
train_32307,partly_cloudy primary,"[3,0]"
train_37504,agriculture partly_cloudy primary road,"[3,0]"
train_30371,clear primary,"[2,0]"
train_39378,cloudy,"[2,1]"
train_7845,agriculture clear,"[1,0]"
train_12464,agriculture clear cultivation primary,"[2,1]"
train_915,clear primary water,"[1,1]"
train_21894,clear primary,"[3,0]"
train_7584,agriculture partly_cloudy primary,"[3,1]"
train_34265,habitation haze primary road,"[1,0]"
train_613,agriculture clear cultivation habitation primary road,"[3,1]"
train_23883,agriculture clear primary road,"[3,1]"
train_34643,partly_cloudy primary,"[2,1]"
train_17024,clear primary,"[2,0]"
train_38698,cloudy,"[2,0]"
train_39629,agriculture clear habitation primary,"[1,1]"
train_33503,agriculture clear habitation primary road water,"[3,0]"
train_1181,clear primary road selective_logging,"[2,0]"
train_15550,partly_cloudy primary,"[2,0]"
train_24690,agriculture bare_ground clear,"[3,0]"
train_11634,clear habitation primary road water,"[1,0]"
train_8509,clear primary,"[2,1]"
train_10342,clear primary,"[2,1]"
train_26870,clear primary,"[2,1]"
train_5021,cloudy,"[3,0]"
train_20234,haze primary,"[2,1]"
train_1225,partly_cloudy primary,"[3,0]"
train_10880,agriculture cultivation habitation partly_cloudy primary road water,"[3,1]"
train_22924,agriculture clear primary road,"[1,0]"
train_14722,agriculture clear habitation primary road,"[1,1]"
train_25293,agriculture clear primary road,"[2,0]"
train_25321,clear primary,"[3,1]"
train_14251,bare_ground haze primary water,"[1,0]"
train_194,partly_cloudy primary,"[3,1]"
train_1808,clear primary blooming,"[3,1]"
train_15847,clear primary road water,"[3,1]"
train_24703,clear primary,"[3,1]"
train_19069,cloudy,"[1,0]"
train_33059,clear primary,"[3,0]"
train_22497,agriculture clear cultivation primary water,"[3,0]"
train_5580,clear primary,"[2,1]"
train_33515,clear primary,"[2,0]"
train_33379,bare_ground clear primary,"[3,0]"
train_12298,clear primary,"[1,0]"
train_35029,clear primary,"[3,1]"
train_12168,agriculture clear primary road slash_burn,"[3,1]"
train_25441,clear primary,"[1,1]"
train_20734,agriculture haze primary water,"[1,1]"
train_14669,clear primary,"[2,0]"
train_37090,clear cultivation primary,"[3,0]"
train_4143,agriculture clear primary,"[1,0]"
train_28761,agriculture habitation haze primary road,"[3,0]"
train_36128,agriculture clear habitation road,"[3,1]"
train_17646,agriculture clear primary road,"[3,1]"
train_38091,partly_cloudy primary,"[2,0]"
train_8582,cloudy,"[2,0]"
train_3452,haze primary,"[1,0]"
train_12826,clear primary,"[3,1]"
train_36563,clear primary selective_logging,"[3,0]"
train_18464,clear primary,"[1,1]"
train_17541,clear primary,"[3,0]"
train_8719,clear primary water,"[3,0]"
train_36836,clear primary,"[3,1]"
train_39845,agriculture clear primary road,"[1,0]"
train_3296,agriculture habitation partly_cloudy primary road,"[3,0]"
train_20485,clear primary water,"[3,0]"
train_37549,agriculture clear primary,"[2,1]"
train_6398,partly_cloudy primary water,"[2,0]"
train_4943,clear primary,"[2,0]"
train_11931,partly_cloudy primary,"[2,1]"
train_11197,agriculture clear primary,"[1,0]"
train_4189,clear primary road water,"[1,1]"
train_30351,clear primary,"[3,0]"
train_39794,clear primary,"[2,1]"
train_21795,clear primary water,"[3,1]"
train_32617,cloudy,"[2,0]"
train_31219,bare_ground clear primary water,"[3,0]"
train_23531,agriculture clear primary,"[1,0]"
train_23495,agriculture clear primary,"[2,1]"
train_32880,agriculture partly_cloudy primary water,"[1,0]"
train_17424,haze primary,"[2,1]"
train_38795,partly_cloudy primary,"[3,1]"
train_34711,agriculture cultivation partly_cloudy primary,"[1,1]"
train_27632,clear primary,"[1,0]"
train_9420,haze primary,"[1,1]"
train_6441,haze primary,"[2,1]"
train_14428,partly_cloudy primary,"[1,1]"
train_963,haze primary,"[2,1]"
train_36628,clear primary road,"[2,1]"
train_14365,clear primary road water,"[3,0]"
train_4226,blooming clear primary,"[3,1]"
train_25212,clear primary,"[2,1]"
train_3630,haze primary,"[3,0]"
train_29504,cloudy,"[1,0]"
train_14225,clear primary,"[1,1]"
train_22358,clear primary water,"[3,1]"
train_10166,cloudy,"[3,0]"
train_8761,agriculture clear habitation primary road,"[1,1]"
train_33411,clear primary,"[2,1]"
train_31202,agriculture clear primary,"[1,0]"
train_36770,clear primary water,"[1,1]"
train_29442,clear primary,"[2,0]"
train_11465,clear primary,"[1,0]"
train_132,haze primary,"[1,0]"
train_29712,agriculture clear primary,"[1,1]"
train_9423,clear primary,"[2,1]"
train_670,agriculture clear cultivation primary road water,"[1,1]"
train_3859,clear primary,"[1,1]"
train_34157,clear primary,"[1,1]"
train_1046,agriculture clear habitation primary road,"[2,1]"
train_10678,clear primary,"[2,0]"
train_31509,partly_cloudy primary,"[2,0]"
train_28202,clear primary,"[3,1]"
train_10013,agriculture clear primary,"[3,0]"
train_10160,agriculture cultivation partly_cloudy primary,"[3,1]"
train_11837,clear primary water,"[3,1]"
train_23600,cloudy,"[3,1]"
train_4573,agriculture clear habitation primary road,"[3,0]"
train_6033,clear primary,"[2,0]"
train_22112,clear primary,"[2,1]"
train_16690,clear primary,"[2,0]"
train_9270,agriculture clear cultivation primary,"[1,0]"
train_24893,agriculture clear habitation primary road,"[2,1]"
train_5251,agriculture clear primary road water,"[3,1]"
train_28962,clear primary,"[1,0]"
train_724,clear primary,"[2,1]"
train_6456,habitation partly_cloudy primary water,"[1,1]"
train_12341,partly_cloudy primary,"[2,0]"
train_29197,haze primary,"[3,1]"
train_18956,partly_cloudy primary,"[2,1]"
train_33254,agriculture clear cultivation primary,"[1,0]"
train_36916,clear primary,"[1,1]"
train_21543,agriculture partly_cloudy primary water,"[3,0]"
train_30449,clear water,"[3,1]"
train_34057,bare_ground clear,"[1,1]"
train_40283,clear primary,"[2,1]"
train_3762,clear cultivation primary water,"[3,1]"
train_14629,haze primary,"[2,0]"
train_21774,agriculture clear cultivation habitation primary road water,"[2,0]"
train_34401,partly_cloudy primary,"[1,1]"
train_39413,clear primary,"[3,1]"
train_30172,agriculture partly_cloudy primary road water,"[3,0]"
train_25781,clear primary road water,"[1,1]"
train_1172,clear primary,"[3,0]"
train_24285,cloudy,"[2,0]"
train_9168,clear primary,"[2,1]"
train_39854,clear primary,"[1,0]"
train_11606,clear primary,"[1,1]"
train_6414,partly_cloudy primary,"[1,0]"
train_570,bare_ground clear road,"[2,1]"
train_40286,haze primary,"[2,1]"
train_9548,agriculture clear habitation primary road,"[3,0]"
train_15763,clear habitation primary road water,"[3,0]"
train_15008,clear primary water,"[2,1]"
train_39591,agriculture clear primary,"[3,1]"
train_33951,clear primary,"[3,1]"
train_19421,agriculture clear primary road,"[1,1]"
train_5608,partly_cloudy primary water,"[1,0]"
train_31665,agriculture clear primary water,"[1,0]"
train_37689,clear primary,"[2,1]"
train_12918,haze primary water,"[2,1]"
train_14643,partly_cloudy primary water,"[2,1]"
train_35155,clear primary,"[1,0]"
train_8688,agriculture clear primary,"[1,0]"
train_30729,clear primary,"[3,1]"
train_22492,clear primary,"[2,0]"
train_19201,clear primary,"[2,0]"
train_10251,clear cultivation primary,"[1,1]"
train_36746,clear primary,"[3,0]"
train_28955,clear primary,"[1,1]"
train_12858,artisinal_mine clear primary water,"[2,1]"
train_24985,partly_cloudy primary,"[2,1]"
train_30416,cloudy,"[2,0]"
train_39583,clear primary,"[2,0]"
train_20239,cloudy,"[3,1]"
train_14957,partly_cloudy primary road water,"[1,0]"
train_38771,agriculture clear habitation primary,"[1,0]"
train_5046,clear primary,"[3,1]"
train_4284,clear primary,"[1,0]"
train_18900,clear primary,"[3,0]"
train_34563,clear primary,"[3,1]"
train_25596,clear primary,"[3,0]"
train_24972,agriculture partly_cloudy primary road water,"[1,0]"
train_13807,clear primary,"[3,0]"
train_28500,clear cultivation primary road selective_logging,"[2,0]"
train_11234,clear primary,"[2,1]"
train_13252,artisinal_mine clear primary road water,"[2,0]"
train_32879,partly_cloudy primary water,"[1,0]"
train_25475,agriculture clear habitation primary road,"[3,0]"
train_31227,clear primary water,"[3,1]"
train_21743,agriculture partly_cloudy primary road,"[2,1]"
train_38070,agriculture clear habitation primary,"[3,1]"
train_34658,clear primary water,"[2,1]"
train_4315,agriculture bare_ground clear habitation primary road,"[1,0]"
train_3329,agriculture clear primary,"[2,0]"
train_737,clear primary,"[2,0]"
train_29153,clear primary,"[3,1]"
train_13004,agriculture partly_cloudy primary,"[1,0]"
train_27520,clear primary,"[3,1]"
train_21167,agriculture clear primary,"[2,1]"
train_32446,agriculture bare_ground habitation haze primary road,"[1,1]"
train_26909,clear cultivation primary road selective_logging,"[2,1]"
train_3485,clear primary,"[2,1]"
train_39903,clear primary,"[3,1]"
train_13187,bare_ground clear primary road,"[1,1]"
train_37833,agriculture clear primary road,"[2,0]"
train_16413,agriculture partly_cloudy primary road,"[3,1]"
train_8568,agriculture clear primary,"[1,0]"
train_18756,agriculture clear habitation primary road,"[1,1]"
train_15653,partly_cloudy primary road water,"[3,0]"
train_9455,clear cultivation habitation primary,"[3,1]"
train_12682,cloudy,"[3,1]"
train_22142,blooming clear primary,"[3,0]"
train_16040,agriculture clear primary,"[2,0]"
train_24077,clear primary,"[1,1]"
train_27764,clear primary,"[1,0]"
train_18036,agriculture clear cultivation primary,"[3,0]"
train_34569,clear primary,"[1,1]"
train_10272,clear primary,"[2,0]"
train_37876,clear primary,"[1,0]"
train_8793,agriculture clear primary,"[2,1]"
train_36244,clear primary road,"[1,0]"
train_12183,agriculture partly_cloudy primary road water,"[2,1]"
train_27130,agriculture clear primary water,"[2,0]"
train_14264,clear primary,"[2,0]"
train_18835,clear habitation primary road,"[3,1]"
train_10347,clear primary,"[2,0]"
train_25496,partly_cloudy primary,"[1,1]"
train_1663,cloudy,"[1,0]"
train_27619,clear primary water,"[3,0]"
train_23504,bare_ground clear cultivation habitation primary water,"[3,1]"
train_15273,agriculture clear primary,"[1,1]"
train_37289,clear primary,"[1,1]"
train_21788,cloudy,"[2,0]"
train_4099,agriculture clear primary,"[1,1]"
train_10531,agriculture clear cultivation primary,"[3,0]"
train_29597,clear primary,"[2,1]"
train_39387,clear primary water,"[2,0]"
train_38540,clear primary water,"[2,0]"
train_15527,clear primary,"[3,1]"
train_9196,clear primary,"[3,0]"
train_40147,clear habitation primary water,"[2,1]"
train_35173,partly_cloudy primary,"[3,1]"
train_35433,clear primary,"[1,0]"
train_28899,clear primary,"[1,0]"
train_20739,agriculture clear cultivation primary road,"[2,0]"
train_23310,cloudy,"[3,1]"
train_12066,agriculture clear cultivation primary,"[2,0]"
train_31755,clear primary,"[2,0]"
train_25251,agriculture bare_ground haze primary,"[3,1]"
train_17826,clear primary,"[1,1]"
train_29134,agriculture clear primary road,"[2,1]"
train_35406,clear primary water,"[1,0]"
train_8937,cloudy,"[2,0]"
train_15238,clear primary,"[2,0]"
train_5499,clear water,"[1,1]"
train_7072,agriculture clear primary water,"[3,1]"
train_27420,clear primary,"[2,1]"
train_9433,clear primary,"[3,0]"
train_23376,agriculture clear cultivation primary water,"[3,0]"
train_20121,clear primary,"[3,0]"
train_34669,cloudy,"[2,1]"
train_559,agriculture clear cultivation habitation primary,"[2,0]"
train_35394,haze primary,"[2,1]"
train_7431,partly_cloudy primary,"[1,0]"
train_34699,agriculture clear primary road,"[2,1]"
train_32906,haze primary,"[2,1]"
train_3569,haze primary,"[1,1]"
train_16819,agriculture clear primary water,"[3,1]"
train_26736,clear primary,"[3,1]"
train_14185,agriculture clear cultivation primary,"[1,1]"
train_939,clear primary,"[3,1]"
train_30369,partly_cloudy primary,"[2,1]"
train_21492,agriculture clear primary,"[1,1]"
