image_name,tags,augment
train_10980,clear primary selective_logging,"[1,0]"
train_30726,partly_cloudy primary,"[1,0]"
train_23489,agriculture habitation partly_cloudy primary road,"[1,1]"
train_37744,partly_cloudy primary,"[2,1]"
train_32614,clear primary water,"[3,1]"
train_37200,agriculture clear habitation road water,"[1,0]"
train_25977,clear primary road water,"[3,0]"
train_7660,clear primary,"[3,1]"
train_29143,agriculture clear primary road,"[3,1]"
train_5151,agriculture clear,"[1,1]"
train_16771,partly_cloudy primary,"[2,0]"
train_2983,clear primary,"[2,0]"
train_12195,clear primary,"[3,0]"
train_7738,agriculture cultivation partly_cloudy primary,"[1,0]"
train_36468,clear primary,"[1,0]"
train_13502,cloudy,"[3,1]"
train_29889,clear primary,"[3,1]"
train_37065,agriculture clear primary water,"[1,0]"
train_1978,clear primary,"[2,0]"
train_28690,cloudy,"[3,1]"
train_23518,clear primary,"[3,0]"
train_31312,clear primary,"[3,1]"
train_9878,agriculture clear habitation primary road,"[3,1]"
train_20712,partly_cloudy primary water,"[1,0]"
train_11421,clear primary,"[1,1]"
train_21646,agriculture cultivation cultivation haze primary road,"[2,1]"
train_3461,cultivation haze primary,"[3,1]"
train_9399,agriculture clear primary,"[1,1]"
train_33775,clear primary,"[1,0]"
train_7490,agriculture clear cultivation primary road,"[1,0]"
train_18915,clear primary,"[2,1]"
train_2416,clear primary,"[1,1]"
train_10547,cloudy,"[1,0]"
train_7935,partly_cloudy primary,"[3,1]"
train_479,clear primary,"[3,1]"
train_3264,clear primary,"[2,0]"
train_25729,clear primary water,"[1,1]"
train_2553,clear primary water,"[1,1]"
train_597,agriculture blooming clear primary road water,"[3,0]"
train_9688,agriculture clear cultivation primary,"[2,1]"
train_10762,agriculture clear cultivation primary,"[3,0]"
train_19349,agriculture clear primary road,"[2,0]"
train_30590,clear primary,"[3,1]"
train_36095,clear primary water,"[1,0]"
train_25495,cloudy,"[3,0]"
train_9505,agriculture clear primary road water,"[1,0]"
train_35446,clear primary,"[2,0]"
train_13881,clear primary,"[1,0]"
train_33764,partly_cloudy primary water,"[2,1]"
train_15625,haze primary water,"[2,0]"
train_36817,clear primary,"[3,1]"
train_17143,agriculture clear primary,"[1,0]"
train_18940,agriculture clear cultivation habitation primary,"[2,1]"
train_37077,haze primary,"[3,0]"
train_25875,partly_cloudy primary,"[2,1]"
train_31008,clear primary,"[3,1]"
train_27210,partly_cloudy primary,"[1,1]"
train_32655,agriculture cultivation partly_cloudy primary,"[3,0]"
train_38282,partly_cloudy primary,"[1,1]"
train_35000,cultivation haze primary slash_burn,"[1,0]"
train_37271,agriculture partly_cloudy primary,"[1,1]"
train_11300,clear primary water,"[1,0]"
train_21230,clear cultivation primary,"[1,1]"
train_37398,partly_cloudy primary,"[2,1]"
train_30985,agriculture clear primary road,"[2,1]"
train_16836,clear primary,"[1,1]"
train_29062,clear primary,"[3,1]"
train_36115,clear primary,"[1,1]"
train_9405,agriculture clear primary road,"[2,1]"
train_26302,clear primary,"[1,0]"
train_38386,partly_cloudy primary,"[1,1]"
train_7903,clear primary,"[1,1]"
train_21912,partly_cloudy primary,"[2,0]"
train_28250,clear primary,"[1,0]"
train_13954,clear primary,"[3,0]"
train_19579,agriculture haze primary road water,"[3,0]"
train_38298,clear primary,"[2,0]"
train_1924,agriculture clear cultivation habitation primary,"[2,0]"
train_14192,agriculture partly_cloudy primary road,"[2,0]"
train_305,partly_cloudy primary,"[2,1]"
train_13802,artisinal_mine clear primary water,"[1,1]"
train_19201,clear primary,"[1,0]"
train_228,agriculture haze primary road water,"[2,1]"
train_15938,clear primary road selective_logging,"[1,0]"
train_35647,clear primary,"[3,0]"
train_27491,clear cultivation primary water,"[1,1]"
train_37083,clear primary,"[2,0]"
train_1169,clear primary,"[3,1]"
train_4865,clear primary,"[3,1]"
train_24774,clear primary,"[3,1]"
train_14013,clear primary,"[2,0]"
train_20641,clear primary,"[3,1]"
train_6644,partly_cloudy primary,"[1,0]"
train_20284,haze primary,"[3,0]"
train_18517,agriculture clear habitation primary road water,"[1,1]"
train_23019,clear primary water,"[1,0]"
train_34614,agriculture clear primary road,"[2,1]"
train_1241,agriculture clear primary road,"[1,0]"
train_14071,clear primary,"[2,0]"
train_29669,artisinal_mine clear water,"[1,0]"
train_17529,clear primary water,"[3,1]"
train_6031,agriculture clear cultivation primary,"[3,0]"
train_3943,clear primary,"[1,0]"
train_36038,agriculture clear cultivation primary water,"[2,0]"
train_14062,clear primary road water,"[3,1]"
train_19244,partly_cloudy primary,"[1,1]"
train_12338,clear primary road water,"[3,0]"
train_8508,clear primary,"[2,0]"
train_3546,partly_cloudy primary water,"[2,0]"
train_35287,clear water,"[1,1]"
train_24904,clear primary,"[3,1]"
train_22251,clear primary,"[3,0]"
train_11558,blooming clear primary road,"[2,1]"
train_9253,agriculture clear primary,"[3,0]"
train_25353,clear primary water,"[1,1]"
train_18900,clear primary,"[1,0]"
train_30104,partly_cloudy primary,"[3,0]"
train_25585,partly_cloudy primary water,"[2,1]"
train_28628,agriculture habitation partly_cloudy primary road,"[1,0]"
train_23956,clear primary,"[2,0]"
train_1138,agriculture partly_cloudy primary,"[2,0]"
train_15590,cloudy,"[3,1]"
train_37590,clear primary,"[2,0]"
train_4727,partly_cloudy primary,"[1,0]"
train_33894,clear primary,"[1,1]"
train_13324,agriculture partly_cloudy primary,"[1,1]"
train_9155,clear primary road,"[1,1]"
train_19117,cloudy,"[1,0]"
train_24832,haze primary,"[1,0]"
train_3188,partly_cloudy primary,"[1,1]"
train_31118,agriculture clear habitation primary,"[2,1]"
train_10935,clear primary,"[3,0]"
train_7499,clear primary water,"[3,0]"
train_22901,clear primary road water,"[3,0]"
train_30664,bare_ground clear primary water,"[1,0]"
train_6789,partly_cloudy primary,"[1,1]"
train_39060,agriculture clear primary water,"[2,0]"
train_38448,clear primary water,"[3,0]"
train_33833,haze primary,"[3,1]"
train_34564,clear primary,"[1,1]"
train_13592,agriculture clear cultivation primary,"[3,1]"
train_24104,clear primary,"[3,0]"
train_26843,partly_cloudy primary,"[3,0]"
train_29449,clear primary,"[3,1]"
train_11003,clear primary,"[1,0]"
train_10584,clear primary water,"[3,1]"
train_29138,agriculture partly_cloudy primary,"[1,1]"
train_38092,clear cultivation habitation primary,"[1,0]"
train_16072,clear primary,"[3,1]"
train_19915,partly_cloudy primary road water,"[3,1]"
train_626,clear primary,"[2,0]"
train_31819,agriculture clear primary,"[1,0]"
train_24358,clear primary,"[2,1]"
train_39060,agriculture clear primary water,"[2,1]"
train_1724,agriculture clear primary road,"[1,0]"
train_13483,partly_cloudy primary,"[3,1]"
train_24058,clear primary water,"[1,0]"
train_2959,partly_cloudy primary road,"[3,1]"
train_20025,clear primary,"[3,0]"
train_33805,agriculture clear cultivation road,"[1,0]"
train_37766,clear primary,"[3,0]"
train_27687,agriculture artisinal_mine clear primary,"[1,1]"
train_27752,partly_cloudy primary water,"[1,0]"
train_7200,haze primary,"[1,0]"
train_29889,clear primary,"[1,0]"
train_6160,clear primary,"[1,0]"
train_5915,clear primary,"[1,0]"
train_34924,clear primary,"[1,1]"
train_12424,clear primary,"[2,1]"
train_38884,clear primary,"[1,1]"
train_16869,clear primary,"[1,1]"
train_704,haze primary,"[2,0]"
train_16430,clear primary,"[1,0]"
train_8446,agriculture clear habitation primary road,"[3,0]"
train_4053,partly_cloudy primary water,"[1,0]"
train_18634,agriculture clear primary road,"[1,1]"
train_15762,agriculture habitation haze primary road,"[3,0]"
train_4901,partly_cloudy primary,"[3,1]"
train_25903,partly_cloudy primary,"[2,1]"
train_24156,clear primary,"[1,1]"
train_17148,bare_ground clear road,"[3,1]"
train_32591,clear primary,"[3,1]"
train_36353,partly_cloudy primary,"[3,1]"
train_27436,clear primary,"[1,0]"
train_20430,agriculture blow_down clear primary,"[1,0]"
train_32906,haze primary,"[3,0]"
train_15602,agriculture clear cultivation primary road,"[2,1]"
train_22242,partly_cloudy primary,"[3,0]"
train_29768,agriculture clear primary,"[2,0]"
train_36044,partly_cloudy primary,"[3,1]"
train_21309,agriculture clear primary road water,"[2,1]"
train_16181,agriculture clear cultivation primary,"[1,0]"
train_28648,clear primary,"[2,0]"
train_11882,agriculture haze primary,"[1,0]"
train_32220,clear primary,"[1,0]"
train_18967,agriculture clear primary road water,"[3,1]"
train_20435,clear primary,"[1,1]"
train_19954,agriculture clear primary,"[2,1]"
train_32575,partly_cloudy primary,"[1,0]"
train_36022,agriculture clear primary slash_burn,"[3,0]"
train_9258,cloudy,"[1,0]"
train_29067,clear primary,"[2,0]"
train_19435,clear primary,"[1,0]"
train_30475,clear habitation primary road,"[2,1]"
train_14407,agriculture cultivation partly_cloudy primary road,"[3,0]"
train_6241,clear primary,"[3,1]"
train_31702,clear primary,"[2,1]"
train_15194,clear primary,"[2,0]"
train_26410,agriculture clear primary water,"[2,0]"
train_9183,haze primary,"[3,1]"
train_10242,agriculture clear primary road,"[2,0]"
train_6646,clear primary water,"[1,1]"
train_11230,clear primary,"[2,1]"
train_37804,haze primary,"[1,1]"
train_8678,agriculture bare_ground clear cultivation primary,"[1,0]"
train_35424,agriculture clear habitation primary,"[3,1]"
train_37772,agriculture clear primary road,"[3,1]"
train_30939,agriculture clear primary,"[3,1]"
train_30865,clear primary,"[2,0]"
train_22280,artisinal_mine clear primary road water,"[2,0]"
train_5932,partly_cloudy primary water,"[2,1]"
train_29036,bare_ground clear road,"[1,1]"
train_17031,clear primary,"[1,1]"
train_33242,clear primary,"[3,0]"
train_18736,agriculture clear cultivation primary water,"[3,1]"
train_24214,agriculture clear primary,"[3,0]"
train_28824,clear primary,"[1,1]"
train_26094,clear primary,"[2,0]"
train_14323,agriculture bare_ground partly_cloudy primary,"[3,1]"
train_13539,clear cultivation primary road,"[1,0]"
train_3584,clear primary,"[3,0]"
train_34447,clear primary,"[2,1]"
train_23322,clear primary,"[2,0]"
train_14555,agriculture haze primary,"[2,0]"
train_31912,partly_cloudy primary,"[3,1]"
train_1119,agriculture clear habitation primary road,"[3,0]"
train_25524,clear primary,"[3,0]"
train_32618,clear primary,"[3,0]"
train_29437,clear primary,"[1,0]"
train_31042,clear primary,"[1,1]"
train_15245,clear primary,"[2,0]"
train_6970,clear primary,"[1,0]"
train_25159,clear primary,"[3,0]"
train_39783,clear primary,"[2,0]"
train_35922,partly_cloudy primary,"[2,1]"
train_12913,partly_cloudy primary,"[3,1]"
train_39812,clear primary,"[3,1]"
train_32402,clear primary,"[1,1]"
train_8752,agriculture partly_cloudy primary road water,"[1,1]"
train_28038,clear primary road,"[2,0]"
train_16467,agriculture clear primary water,"[2,1]"
train_29304,clear primary,"[3,1]"
train_5125,agriculture clear cultivation primary,"[2,1]"
train_33480,clear primary,"[1,1]"
train_6219,clear primary,"[2,0]"
train_31419,partly_cloudy primary,"[1,1]"
train_20663,agriculture clear primary water,"[2,1]"
train_13154,clear primary,"[2,1]"
train_20207,clear habitation primary road,"[1,0]"
train_32521,clear primary,"[2,1]"
train_31178,clear cultivation primary,"[3,0]"
train_8800,agriculture clear habitation primary road,"[1,1]"
train_23103,agriculture habitation partly_cloudy primary road,"[3,1]"
train_34770,cloudy,"[3,1]"
train_3638,clear primary,"[1,0]"
train_1850,partly_cloudy primary water,"[3,1]"
train_3171,haze primary,"[1,1]"
train_2312,agriculture clear primary road water,"[1,0]"
train_24977,agriculture clear primary water,"[3,1]"
train_3473,cloudy,"[1,1]"
train_37289,clear primary,"[2,0]"
train_18010,clear primary,"[3,1]"
train_3591,clear cultivation primary water,"[3,1]"
train_20260,clear primary,"[3,1]"
train_29572,partly_cloudy primary,"[3,1]"
train_13163,agriculture bare_ground clear cultivation habitation primary road,"[1,0]"
train_36507,agriculture clear road,"[2,1]"
train_31165,agriculture clear primary,"[2,0]"
train_30787,partly_cloudy primary,"[2,1]"
train_9928,clear primary water,"[2,0]"
train_18401,agriculture clear primary water,"[3,0]"
train_26067,partly_cloudy primary road,"[3,1]"
train_28765,cloudy,"[3,1]"
train_40380,bare_ground clear primary road,"[3,1]"
train_30401,agriculture clear primary road,"[3,1]"
train_4955,partly_cloudy primary,"[3,1]"
train_20097,agriculture clear primary road,"[3,0]"
train_2217,agriculture clear cultivation primary,"[3,0]"
train_11094,agriculture clear primary,"[3,0]"
train_22065,agriculture partly_cloudy primary,"[1,1]"
train_17868,agriculture clear primary road,"[1,0]"
train_28746,agriculture clear habitation primary,"[1,1]"
train_16567,cloudy,"[2,0]"
train_14329,clear primary,"[1,0]"
train_24096,clear primary,"[2,0]"
train_6143,clear primary,"[2,1]"
train_8128,agriculture clear habitation primary road,"[1,0]"
train_28104,clear primary,"[1,0]"
train_16956,clear primary,"[2,1]"
train_14642,clear primary,"[3,1]"
train_12682,cloudy,"[2,1]"
train_38565,clear primary,"[3,1]"
train_26212,agriculture clear primary,"[1,1]"
train_37946,clear primary,"[1,1]"
train_29995,agriculture clear primary,"[3,1]"
train_35938,agriculture clear primary,"[2,1]"
train_7203,haze primary water,"[1,1]"
train_17765,haze primary water,"[1,1]"
train_14403,cloudy,"[3,1]"
train_21148,clear primary,"[2,1]"
train_39270,haze primary,"[1,1]"
train_25332,habitation partly_cloudy primary,"[3,0]"
train_35220,agriculture cultivation partly_cloudy primary,"[1,1]"
train_36298,clear primary,"[2,1]"
train_8169,clear primary,"[1,1]"
train_15969,clear primary road,"[1,1]"
train_15003,agriculture clear habitation primary road,"[2,0]"
train_30732,clear primary,"[1,1]"
train_15065,partly_cloudy primary,"[2,0]"
train_28232,clear primary,"[2,0]"
train_22472,haze primary,"[3,1]"
train_36484,clear primary,"[2,1]"
train_22510,agriculture clear primary road water,"[2,0]"
train_30659,bare_ground clear primary road water,"[1,1]"
train_1042,clear primary,"[1,0]"
train_18958,agriculture clear cultivation primary slash_burn,"[1,0]"
train_28125,clear primary water,"[3,0]"
train_2164,cloudy,"[1,0]"
train_24885,clear habitation primary,"[3,1]"
train_2366,cloudy,"[1,1]"
train_19716,clear primary,"[1,1]"
train_39491,clear primary,"[3,0]"
train_23651,agriculture clear primary road,"[2,1]"
train_25033,cloudy,"[2,1]"
train_32760,clear primary,"[3,1]"
train_4984,clear cultivation primary water,"[2,0]"
train_17776,haze primary,"[3,0]"
train_22280,artisinal_mine clear primary road water,"[3,1]"
train_21186,cloudy,"[2,1]"
train_35536,agriculture clear primary road water,"[3,1]"
train_31669,partly_cloudy primary water,"[1,1]"
train_19959,clear primary,"[1,0]"
train_38083,agriculture clear primary,"[3,0]"
train_4414,cloudy,"[1,1]"
train_1080,clear primary water,"[1,1]"
train_40208,agriculture clear primary,"[3,0]"
train_21108,clear primary,"[2,1]"
train_5163,clear primary,"[2,0]"
train_25395,agriculture clear primary road,"[3,1]"
train_22613,clear primary,"[3,0]"
train_478,clear primary,"[1,1]"
train_4848,clear primary,"[1,0]"
train_2184,clear primary,"[1,1]"
train_162,agriculture partly_cloudy primary,"[2,1]"
train_30506,agriculture clear primary water,"[3,0]"
train_12920,partly_cloudy primary,"[3,0]"
train_26205,agriculture clear primary,"[2,1]"
train_15472,clear primary,"[3,0]"
train_23487,clear primary,"[1,0]"
train_9621,agriculture clear primary road,"[1,0]"
train_35580,clear primary road water,"[2,1]"
train_3237,agriculture clear primary,"[1,0]"
train_15652,clear primary,"[2,1]"
train_31893,bare_ground clear primary,"[2,0]"
train_22794,clear primary,"[2,1]"
train_14133,agriculture clear cultivation primary road,"[3,0]"
train_33756,clear primary,"[3,1]"
train_7731,haze primary water,"[3,0]"
train_33377,agriculture cultivation partly_cloudy primary,"[3,0]"
train_7315,clear primary,"[1,0]"
train_5077,agriculture bare_ground clear habitation road,"[3,1]"
train_21883,clear cultivation primary,"[3,0]"
train_39461,agriculture partly_cloudy primary,"[3,0]"
train_18428,agriculture clear cultivation habitation primary,"[1,1]"
train_4897,agriculture clear primary road,"[3,1]"
train_26569,clear primary,"[2,1]"
train_22978,haze primary,"[1,1]"
train_7728,agriculture clear primary road,"[2,1]"
train_12976,bare_ground clear primary,"[3,0]"
train_11149,clear primary,"[1,1]"
train_22061,clear primary,"[1,0]"
train_324,agriculture clear primary water,"[2,1]"
train_492,partly_cloudy primary,"[2,1]"
train_23104,haze primary,"[3,1]"
train_18095,cultivation haze primary water,"[3,0]"
train_18756,agriculture clear habitation primary road,"[2,1]"
train_36136,partly_cloudy primary,"[1,1]"
train_31875,clear primary,"[1,0]"
train_12247,clear primary,"[2,0]"
train_8654,agriculture clear primary road water,"[1,0]"
train_32125,bare_ground clear primary water,"[3,1]"
train_6817,bare_ground clear primary,"[3,0]"
train_23099,clear primary water,"[1,0]"
train_5419,haze primary,"[3,1]"
train_22047,cloudy,"[2,0]"
train_30434,agriculture clear,"[2,1]"
train_29376,haze primary,"[3,0]"
train_6572,clear primary,"[2,1]"
train_12860,clear primary,"[2,1]"
train_2837,cloudy,"[2,1]"
train_16802,clear primary,"[2,1]"
train_21148,clear primary,"[3,0]"
train_33233,blooming clear primary,"[2,0]"
train_164,clear primary,"[3,1]"
train_13544,agriculture cultivation partly_cloudy primary,"[3,1]"
train_37344,haze primary,"[2,1]"
train_13744,agriculture clear primary road,"[3,1]"
train_1987,agriculture clear primary,"[2,0]"
train_28592,agriculture clear primary water,"[2,1]"
train_33303,clear primary,"[3,1]"
train_27524,clear primary,"[2,1]"
train_36168,haze primary,"[2,0]"
train_32967,clear primary,"[1,0]"
train_38137,partly_cloudy primary,"[2,0]"
train_17725,clear primary,"[3,1]"
train_36068,artisinal_mine clear primary water,"[2,1]"
train_9414,cloudy,"[3,0]"
train_17464,agriculture clear primary road water,"[1,1]"
train_26340,agriculture clear cultivation primary road,"[3,0]"
train_37707,clear habitation road water,"[3,1]"
train_32430,partly_cloudy primary,"[1,0]"
train_32700,agriculture clear primary road,"[2,0]"
train_21983,partly_cloudy primary,"[3,0]"
train_14709,partly_cloudy primary,"[3,1]"
train_16867,haze primary,"[2,1]"
train_31261,agriculture partly_cloudy primary road,"[3,1]"
train_11442,agriculture bare_ground clear primary road,"[1,0]"
train_36423,agriculture clear primary road,"[2,1]"
train_29935,clear primary,"[3,1]"
train_27261,clear primary,"[3,1]"
train_2680,clear primary,"[2,1]"
train_32970,clear primary,"[3,1]"
train_30858,clear primary,"[3,1]"
train_37535,agriculture clear primary water,"[1,0]"
train_26729,haze primary,"[2,0]"
train_12060,agriculture clear primary road water,"[2,0]"
train_27262,clear primary,"[3,0]"
train_8329,agriculture clear primary road water,"[2,1]"
train_26086,cloudy,"[1,1]"
train_30397,clear cultivation primary water,"[1,0]"
train_9479,partly_cloudy primary road water,"[2,1]"
train_35455,clear water,"[3,1]"
train_5953,partly_cloudy primary,"[2,1]"
train_754,clear primary,"[2,1]"
train_33347,clear primary water,"[3,1]"
train_35528,agriculture clear habitation primary road water,"[1,0]"
train_11375,clear primary road,"[3,1]"
train_2988,bare_ground clear conventional_mine primary road,"[3,1]"
train_29732,cloudy,"[2,1]"
train_28969,clear primary,"[2,0]"
train_20832,agriculture clear primary road,"[3,0]"
train_8075,haze primary,"[1,1]"
train_22097,haze primary,"[3,0]"
train_25350,clear primary,"[2,0]"
train_22432,partly_cloudy primary,"[1,1]"
train_38278,cloudy,"[2,1]"
train_11146,clear primary,"[2,0]"
train_27411,cloudy,"[3,0]"
train_30653,clear primary,"[1,0]"
train_656,agriculture clear habitation primary road,"[3,1]"
train_28590,haze primary,"[2,1]"
train_3027,agriculture clear cultivation primary,"[1,0]"
train_40121,partly_cloudy primary road,"[1,0]"
train_819,partly_cloudy primary water,"[3,0]"
train_1219,partly_cloudy primary,"[1,1]"
train_17263,haze primary water,"[3,1]"
train_1666,agriculture partly_cloudy primary road water,"[1,0]"
train_11969,clear primary,"[3,1]"
train_36861,partly_cloudy primary,"[3,1]"
train_39495,agriculture clear cultivation primary road,"[2,1]"
train_16152,clear primary,"[2,0]"
train_33791,agriculture clear primary road,"[2,0]"
train_32131,clear primary,"[2,0]"
train_13539,clear cultivation primary road,"[2,0]"
train_24841,partly_cloudy primary,"[1,0]"
train_32325,agriculture clear primary,"[3,0]"
train_11710,clear primary,"[1,1]"
train_32247,clear primary,"[3,1]"
train_5490,agriculture haze primary,"[2,0]"
train_8812,clear primary,"[2,1]"
train_37894,clear primary water,"[1,1]"
train_22724,partly_cloudy primary,"[3,1]"
train_506,partly_cloudy primary,"[1,0]"
train_19285,cloudy,"[2,0]"
train_34582,agriculture clear cultivation habitation primary road,"[1,0]"
train_28578,clear primary,"[1,1]"
train_25080,clear primary,"[1,1]"
train_29671,clear primary,"[3,0]"
train_18600,partly_cloudy primary,"[3,0]"
train_963,haze primary,"[1,1]"
train_35334,haze primary,"[2,0]"
train_4051,cloudy,"[1,1]"
train_4007,cloudy,"[2,1]"
train_27791,clear primary,"[2,1]"
train_34826,clear water,"[3,1]"
train_5494,clear primary,"[3,0]"
train_38666,clear primary,"[3,0]"
train_13559,agriculture partly_cloudy primary slash_burn,"[1,0]"
train_30692,cloudy,"[1,1]"
train_31210,clear primary,"[1,0]"
train_34590,clear primary,"[2,1]"
train_31367,clear primary,"[3,0]"
train_34228,agriculture clear cultivation primary,"[1,0]"
train_38836,agriculture clear habitation primary road,"[2,1]"
train_2402,clear primary,"[3,1]"
train_32570,partly_cloudy primary road,"[2,0]"
train_21198,agriculture clear primary water,"[2,0]"
train_33609,agriculture clear primary,"[2,1]"
train_37961,clear primary,"[1,1]"
train_37995,haze primary water,"[1,0]"
train_3155,clear primary,"[1,1]"
train_2637,clear primary,"[3,0]"
train_37903,cloudy,"[3,0]"
train_22875,haze primary,"[3,0]"
train_20360,agriculture clear habitation primary road,"[2,0]"
train_39476,agriculture clear,"[3,1]"
train_37096,clear primary,"[1,1]"
train_21147,partly_cloudy primary,"[3,1]"
train_36478,haze primary,"[1,1]"
train_13447,clear primary water,"[1,0]"
train_15783,clear primary,"[2,0]"
train_30636,clear primary,"[3,0]"
train_38376,haze primary water,"[1,0]"
train_22484,agriculture clear cultivation primary road,"[2,1]"
train_23306,agriculture clear primary,"[1,0]"
train_21858,agriculture clear habitation primary road water,"[3,1]"
train_8257,clear primary,"[3,0]"
train_7971,cloudy,"[2,0]"
train_16920,agriculture clear habitation primary road,"[3,1]"
train_12843,bare_ground clear primary,"[1,1]"
train_6723,agriculture partly_cloudy primary road,"[2,0]"
train_27491,clear cultivation primary water,"[2,1]"
train_30370,clear primary,"[3,0]"
train_12460,clear primary water,"[2,0]"
train_7459,artisinal_mine clear primary road water,"[2,0]"
train_30448,clear primary,"[1,1]"
train_38501,agriculture cultivation partly_cloudy primary slash_burn,"[2,0]"
train_30843,partly_cloudy primary road water,"[3,1]"
train_279,clear cultivation primary,"[1,0]"
train_26064,clear water,"[2,0]"
train_28408,blooming clear primary,"[1,0]"
train_20668,partly_cloudy primary,"[3,0]"
train_5053,haze primary,"[1,1]"
train_993,clear habitation primary water,"[3,0]"
train_1077,habitation partly_cloudy primary road,"[3,0]"
train_12804,haze primary,"[2,0]"
train_15204,clear primary,"[2,1]"
train_4242,agriculture clear cultivation primary,"[2,1]"
train_4389,agriculture bare_ground clear habitation road,"[3,1]"
train_17875,clear primary road water,"[2,1]"
train_31310,clear cultivation primary,"[3,0]"
train_17407,clear primary,"[2,1]"
train_6950,agriculture haze primary road,"[2,1]"
train_31457,clear primary,"[3,0]"
train_20594,bare_ground clear primary,"[3,1]"
train_16446,agriculture partly_cloudy primary road,"[3,1]"
train_15123,clear primary water,"[3,1]"
train_11447,clear primary,"[2,1]"
train_2229,partly_cloudy primary,"[1,1]"
train_38882,clear primary,"[1,1]"
train_13968,clear primary,"[3,0]"
train_20512,clear primary,"[3,1]"
train_32905,clear primary,"[3,1]"
train_23539,agriculture clear cultivation primary,"[2,1]"
train_6316,clear primary,"[3,0]"
train_34842,clear primary,"[1,0]"
train_36272,agriculture blooming clear cultivation primary,"[2,0]"
train_6019,agriculture clear primary road,"[2,1]"
train_35805,agriculture partly_cloudy primary water,"[2,0]"
train_9577,clear primary,"[3,1]"
train_17624,clear primary,"[3,0]"
train_9044,agriculture clear primary road,"[1,1]"
train_26636,agriculture clear cultivation primary water,"[2,0]"
train_12096,agriculture clear primary,"[1,0]"
train_26305,clear primary,"[1,1]"
train_38820,agriculture clear primary,"[2,0]"
train_26768,agriculture clear primary,"[2,1]"
train_2643,agriculture clear primary road,"[2,0]"
train_29877,agriculture clear habitation primary,"[3,0]"
train_36583,clear primary,"[3,1]"
train_7232,clear primary water,"[1,1]"
train_4262,partly_cloudy primary,"[1,0]"
train_38082,agriculture clear habitation primary road,"[3,1]"
train_14531,agriculture haze primary road,"[2,1]"
train_2866,haze primary,"[1,1]"
train_17963,clear primary,"[1,0]"
train_11411,agriculture clear habitation road,"[3,0]"
train_21755,partly_cloudy primary,"[3,1]"
train_16392,clear primary,"[1,1]"
train_35546,haze primary,"[1,0]"
train_21714,haze primary,"[1,1]"
train_12188,artisinal_mine clear primary water,"[3,1]"
train_22108,partly_cloudy primary road water,"[1,1]"
train_10389,cloudy,"[1,1]"
train_11894,partly_cloudy primary,"[1,1]"
train_30091,clear primary,"[3,1]"
train_5774,haze primary,"[1,1]"
train_19234,partly_cloudy primary,"[3,0]"
train_4278,agriculture clear primary road water,"[3,1]"
train_31768,clear primary,"[1,0]"
train_19583,partly_cloudy primary,"[2,0]"
train_9962,clear primary water,"[3,1]"
train_2755,bare_ground clear,"[3,1]"
train_25002,agriculture clear primary,"[2,1]"
train_22380,clear cultivation primary,"[1,1]"
train_31927,clear primary,"[3,1]"
train_3192,agriculture partly_cloudy primary road,"[2,1]"
train_17290,agriculture clear primary,"[1,1]"
train_3475,agriculture clear habitation primary road,"[3,1]"
train_30194,clear primary,"[1,1]"
train_5268,partly_cloudy primary,"[3,0]"
train_37084,agriculture clear habitation primary road,"[3,0]"
train_3573,clear primary,"[1,1]"
train_15939,agriculture clear habitation primary water,"[2,1]"
train_6231,agriculture bare_ground clear cultivation primary water,"[3,0]"
train_17956,haze primary,"[1,0]"
train_29901,clear habitation primary,"[3,0]"
train_33436,clear primary water,"[2,1]"
train_38083,agriculture clear primary,"[3,1]"
train_9638,agriculture cultivation partly_cloudy primary,"[1,1]"
train_5492,agriculture cultivation partly_cloudy primary,"[3,1]"
train_19775,partly_cloudy primary,"[3,0]"
train_21358,clear cultivation habitation primary water,"[3,0]"
train_27606,partly_cloudy primary,"[3,0]"
train_7968,clear primary water,"[2,0]"
train_9917,agriculture clear primary road,"[2,1]"
train_31829,haze primary,"[2,1]"
train_2006,cloudy,"[3,1]"
train_32661,agriculture clear cultivation primary road water,"[2,1]"
train_34249,cloudy,"[3,1]"
train_30362,clear primary,"[3,0]"
train_1644,clear primary,"[1,1]"
train_32376,clear primary,"[2,1]"
train_2718,agriculture partly_cloudy primary water,"[1,1]"
train_38853,agriculture partly_cloudy primary road,"[1,0]"
train_34017,clear primary,"[3,1]"
train_11778,clear primary water,"[2,1]"
train_27998,agriculture clear habitation primary road,"[3,1]"
train_259,partly_cloudy primary,"[1,0]"
train_21938,partly_cloudy primary,"[1,0]"
train_8367,clear primary,"[3,0]"
train_211,clear habitation primary road,"[3,0]"
train_38917,clear primary,"[1,0]"
train_28219,agriculture clear primary road,"[3,0]"
train_40058,agriculture partly_cloudy primary road water,"[3,1]"
train_26721,partly_cloudy primary,"[1,0]"
train_15128,clear primary road water,"[2,1]"
train_9070,agriculture clear primary water,"[3,0]"
train_36603,cloudy,"[1,0]"
train_22201,agriculture clear habitation primary road,"[2,1]"
train_24312,haze primary water,"[3,0]"
train_9163,agriculture partly_cloudy primary,"[3,0]"
train_30902,cloudy,"[3,0]"
train_27498,clear primary,"[2,0]"
train_6740,haze primary,"[1,0]"
train_14229,clear primary,"[3,1]"
train_884,partly_cloudy primary,"[1,0]"
train_5995,clear primary,"[1,0]"
