image_name,tags,augment
train_11931,partly_cloudy primary,"[1,1]"
train_40168,cloudy,"[2,0]"
train_33812,clear primary water,"[2,1]"
train_5374,agriculture cultivation partly_cloudy primary road,"[3,0]"
train_193,partly_cloudy primary,"[3,1]"
train_20823,agriculture clear cultivation habitation primary road,"[3,1]"
train_14579,clear primary,"[3,1]"
train_34354,haze primary,"[3,0]"
train_7589,clear primary,"[1,1]"
train_17399,clear primary,"[2,0]"
train_18963,partly_cloudy primary,"[1,1]"
train_31505,agriculture clear habitation primary road,"[3,0]"
train_7126,agriculture clear habitation primary road,"[3,0]"
train_9851,agriculture partly_cloudy primary,"[2,1]"
train_2495,partly_cloudy primary,"[2,0]"
train_4573,agriculture clear habitation primary road,"[2,0]"
train_1199,agriculture clear,"[3,0]"
train_21155,clear primary,"[2,1]"
train_11628,clear primary,"[1,1]"
train_12144,clear primary,"[3,0]"
train_19922,haze primary,"[1,0]"
train_35019,partly_cloudy primary,"[2,1]"
train_3644,agriculture partly_cloudy primary,"[3,1]"
train_17315,clear primary water,"[1,1]"
train_69,clear primary,"[2,0]"
train_30370,clear primary,"[2,0]"
train_5826,agriculture haze primary road water,"[1,1]"
train_4023,clear primary,"[2,0]"
train_3349,clear water,"[1,0]"
train_37729,clear primary,"[3,1]"
train_38695,agriculture bare_ground clear cultivation primary,"[3,1]"
train_27845,agriculture clear primary road,"[3,0]"
train_15766,clear primary,"[2,0]"
train_29633,clear primary,"[1,0]"
train_13830,cloudy,"[2,1]"
train_14256,agriculture clear primary road,"[2,0]"
train_3749,agriculture habitation haze primary road,"[2,1]"
train_34316,agriculture clear habitation primary road,"[1,1]"
train_36598,agriculture partly_cloudy primary,"[2,0]"
train_24884,clear water,"[3,1]"
train_14825,clear habitation primary road,"[1,0]"
train_7885,agriculture clear habitation primary road water,"[1,0]"
train_26816,agriculture clear habitation primary road,"[3,1]"
train_4355,clear primary,"[1,0]"
train_36220,cloudy,"[3,1]"
train_30150,conventional_mine partly_cloudy,"[2,0]"
train_33397,agriculture clear cultivation primary road,"[1,1]"
train_25877,bare_ground clear primary water,"[2,1]"
train_21344,clear primary water,"[3,0]"
train_15849,clear primary,"[2,0]"
train_9451,clear primary water,"[1,0]"
train_30198,clear primary,"[1,0]"
train_18089,clear primary,"[1,1]"
train_20508,agriculture clear cultivation primary water,"[3,1]"
train_25337,cloudy,"[1,1]"
train_4411,clear primary,"[1,1]"
train_21748,clear primary road water,"[1,1]"
train_8421,cloudy,"[2,1]"
train_3444,agriculture clear cultivation primary water,"[3,1]"
train_33101,clear primary,"[3,0]"
train_31316,clear primary,"[1,0]"
train_12352,conventional_mine partly_cloudy primary road,"[1,1]"
train_10914,clear primary,"[3,0]"
train_33354,partly_cloudy primary,"[1,0]"
train_5077,agriculture bare_ground clear habitation road,"[2,0]"
train_19038,agriculture clear primary road,"[1,0]"
train_35230,agriculture clear primary road,"[1,1]"
train_72,cloudy,"[3,1]"
train_38966,agriculture partly_cloudy primary road,"[1,0]"
train_22987,clear primary water,"[1,1]"
train_5863,clear primary,"[2,0]"
train_10160,agriculture cultivation partly_cloudy primary,"[2,1]"
train_17880,clear primary,"[2,0]"
train_31590,clear primary,"[1,1]"
train_39349,clear habitation primary road,"[1,0]"
train_2487,partly_cloudy primary,"[2,0]"
train_19728,partly_cloudy primary water,"[3,0]"
train_15560,haze primary,"[1,0]"
train_35376,agriculture cultivation partly_cloudy primary,"[3,0]"
train_30482,agriculture cultivation partly_cloudy primary road,"[2,1]"
train_13655,clear primary road water,"[2,0]"
train_39178,cloudy,"[3,0]"
train_21716,partly_cloudy primary,"[3,0]"
train_32752,clear primary,"[2,0]"
train_11910,clear primary,"[3,1]"
train_40309,haze primary water,"[2,0]"
train_6412,agriculture cultivation habitation haze primary,"[3,0]"
train_11262,clear primary,"[2,1]"
train_35760,clear primary,"[2,1]"
train_22904,clear primary selective_logging,"[1,0]"
train_32097,clear primary,"[3,0]"
train_33040,clear primary road water,"[3,0]"
train_15955,clear primary,"[2,0]"
train_26045,clear primary,"[2,1]"
train_15811,clear primary,"[2,1]"
train_17172,clear primary,"[2,0]"
train_4819,clear water,"[3,0]"
train_11264,clear primary,"[3,1]"
train_23115,clear primary,"[2,0]"
train_16680,agriculture partly_cloudy primary road,"[3,1]"
train_16629,clear primary,"[3,1]"
train_24541,partly_cloudy primary,"[3,0]"
train_35451,agriculture artisinal_mine clear cultivation primary road water,"[3,0]"
train_36126,clear primary water,"[1,0]"
train_36417,clear primary,"[2,1]"
train_25516,agriculture clear primary water,"[3,0]"
train_30199,clear primary,"[2,0]"
train_25480,blooming clear primary,"[2,0]"
train_37790,agriculture clear cultivation primary,"[3,1]"
train_7220,clear primary,"[1,0]"
train_34722,clear primary,"[2,1]"
train_13177,clear primary water,"[2,1]"
train_24303,cloudy,"[1,1]"
train_18341,clear habitation primary road,"[1,1]"
train_30973,clear primary,"[3,0]"
train_29926,agriculture clear primary road,"[3,0]"
train_28947,agriculture clear primary road,"[1,1]"
train_18517,agriculture clear habitation primary road water,"[2,1]"
train_4337,agriculture clear cultivation habitation primary road water,"[2,0]"
train_1442,partly_cloudy primary,"[1,0]"
train_36428,agriculture clear cultivation primary road,"[2,0]"
train_19770,partly_cloudy primary,"[2,1]"
train_19795,agriculture partly_cloudy primary water,"[2,1]"
train_34276,clear primary,"[2,1]"
train_34824,clear primary,"[3,1]"
train_31855,agriculture clear primary road,"[3,0]"
train_8516,partly_cloudy primary,"[1,1]"
train_35423,agriculture partly_cloudy primary,"[3,1]"
train_13558,clear primary,"[2,0]"
train_6760,clear primary,"[1,1]"
train_20260,clear primary,"[3,0]"
train_8398,clear primary water,"[3,1]"
train_22423,clear primary,"[2,1]"
train_30908,agriculture clear primary water,"[1,1]"
train_39160,agriculture clear habitation primary road water,"[1,1]"
train_32202,clear primary water,"[3,0]"
train_27466,clear primary,"[1,1]"
train_18910,clear primary,"[1,1]"
train_12151,agriculture partly_cloudy primary,"[1,1]"
train_26127,clear primary water,"[2,0]"
train_36244,clear primary road,"[2,1]"
train_20605,clear habitation primary road water,"[1,0]"
train_17203,clear primary water,"[3,1]"
train_38285,haze primary,"[2,1]"
train_19153,agriculture clear primary water,"[1,1]"
train_32528,clear primary water,"[1,0]"
train_12053,partly_cloudy primary,"[1,0]"
train_6668,agriculture clear,"[1,1]"
train_33751,partly_cloudy primary,"[1,1]"
train_33740,agriculture clear cultivation habitation primary road,"[2,1]"
train_3281,clear primary,"[2,1]"
train_5461,agriculture clear cultivation primary,"[3,0]"
train_4814,clear primary,"[1,0]"
train_16993,clear primary water,"[1,1]"
train_25081,clear habitation primary road,"[1,0]"
train_10201,cloudy,"[1,0]"
train_29693,agriculture partly_cloudy primary road water,"[3,0]"
train_30017,clear primary,"[1,1]"
train_30811,cloudy,"[2,1]"
train_40170,agriculture clear primary,"[3,1]"
train_7667,agriculture clear cultivation primary water,"[2,1]"
train_12800,clear primary,"[1,1]"
train_25367,partly_cloudy primary,"[1,0]"
train_127,clear primary,"[3,1]"
train_38624,partly_cloudy primary,"[3,0]"
train_2298,clear primary,"[3,1]"
train_33942,clear primary,"[2,0]"
train_39924,clear primary,"[1,0]"
train_6493,agriculture clear cultivation primary,"[1,1]"
train_16605,clear primary,"[2,1]"
train_9886,agriculture clear habitation primary road,"[1,0]"
train_33777,agriculture clear primary,"[1,0]"
train_31719,agriculture partly_cloudy primary water,"[2,1]"
train_25701,agriculture partly_cloudy primary road water,"[3,0]"
train_6593,clear primary,"[3,1]"
train_19551,haze primary,"[2,1]"
train_33860,agriculture habitation haze primary road water,"[1,0]"
train_28420,clear primary,"[1,0]"
train_10594,agriculture habitation partly_cloudy primary road water,"[2,1]"
train_28039,partly_cloudy primary water,"[2,1]"
train_2779,haze primary,"[2,0]"
train_4502,clear primary,"[1,0]"
train_13293,clear primary,"[1,1]"
train_12884,agriculture clear cultivation primary,"[1,0]"
train_29799,clear primary water,"[3,0]"
train_9846,artisinal_mine clear primary water,"[1,1]"
train_23758,clear primary,"[2,0]"
train_26578,artisinal_mine clear primary road,"[1,1]"
train_18590,agriculture partly_cloudy primary road water,"[3,1]"
train_10418,agriculture partly_cloudy primary road,"[1,1]"
train_9802,partly_cloudy primary,"[1,0]"
train_11743,clear primary,"[2,0]"
train_3919,clear primary,"[1,1]"
train_26761,agriculture clear cultivation primary,"[1,0]"
train_20738,partly_cloudy primary,"[2,0]"
train_37899,partly_cloudy primary,"[2,1]"
train_25384,clear primary,"[1,1]"
train_467,agriculture clear cultivation primary,"[1,1]"
train_7459,artisinal_mine clear primary road water,"[1,0]"
train_2741,clear primary,"[2,1]"
train_1145,clear primary,"[2,1]"
train_35262,agriculture clear primary road,"[1,1]"
train_5492,agriculture cultivation partly_cloudy primary,"[1,0]"
train_35629,clear primary,"[3,1]"
train_4369,agriculture partly_cloudy primary,"[1,1]"
train_28332,agriculture clear primary,"[1,1]"
train_9748,artisinal_mine clear primary water,"[3,0]"
train_5451,clear primary,"[2,0]"
train_23502,clear primary,"[2,0]"
train_21240,clear primary water,"[2,1]"
train_19184,agriculture cultivation haze primary,"[1,1]"
train_22413,partly_cloudy primary,"[1,1]"
train_18463,clear primary,"[3,0]"
train_24,conventional_mine partly_cloudy primary,"[1,1]"
train_24066,agriculture clear habitation primary road,"[2,0]"
train_32780,bare_ground clear,"[2,0]"
train_13002,partly_cloudy primary,"[3,1]"
train_24958,cloudy,"[2,1]"
train_17584,cloudy,"[3,0]"
train_628,clear primary,"[3,0]"
train_26645,agriculture clear primary,"[1,1]"
train_16894,agriculture clear primary water,"[2,1]"
train_10704,bare_ground clear primary road,"[1,0]"
train_9687,haze primary,"[1,1]"
train_9201,agriculture haze primary road,"[1,1]"
train_9751,clear primary,"[1,0]"
train_34425,clear water,"[1,1]"
train_31244,clear primary,"[3,1]"
train_14748,agriculture clear primary,"[3,1]"
train_34102,clear primary,"[3,0]"
train_36860,clear primary,"[2,0]"
train_15341,agriculture clear cultivation habitation primary road,"[3,0]"
train_28815,clear primary,"[3,0]"
train_32733,agriculture clear cultivation primary selective_logging,"[1,0]"
train_11815,agriculture bare_ground haze primary road,"[1,1]"
train_14412,clear primary,"[3,0]"
train_7170,clear primary,"[1,0]"
train_12393,clear primary,"[2,0]"
train_20558,agriculture clear habitation primary road,"[1,1]"
train_36950,agriculture clear primary road,"[2,1]"
train_15007,agriculture clear primary,"[2,0]"
train_6817,bare_ground clear primary,"[2,0]"
train_2267,cloudy,"[3,1]"
train_35873,agriculture clear cultivation primary,"[2,0]"
train_23151,agriculture clear primary,"[2,1]"
train_10844,clear primary,"[2,1]"
train_32721,agriculture clear primary road,"[3,1]"
train_16018,clear cultivation habitation primary water,"[2,0]"
train_1013,partly_cloudy primary,"[2,0]"
train_17642,agriculture clear primary water,"[3,0]"
train_30499,agriculture cultivation haze primary road,"[2,1]"
train_10174,clear primary,"[2,1]"
train_36137,cloudy,"[2,1]"
train_28473,agriculture bare_ground clear primary,"[3,1]"
train_2884,clear primary,"[3,0]"
train_6824,clear primary,"[3,0]"
train_39789,agriculture partly_cloudy primary road,"[2,0]"
train_31630,agriculture partly_cloudy primary,"[2,1]"
train_21791,agriculture clear primary water,"[1,0]"
train_17447,agriculture partly_cloudy primary,"[3,1]"
train_13522,clear primary,"[2,0]"
train_34536,clear primary,"[3,0]"
train_2313,partly_cloudy primary,"[2,1]"
train_2319,agriculture clear cultivation primary road,"[3,1]"
train_3245,clear primary,"[3,1]"
train_19429,clear primary water,"[1,0]"
train_11611,clear primary,"[2,0]"
train_21777,clear primary,"[1,1]"
train_18665,clear primary,"[3,1]"
train_14388,clear primary,"[1,1]"
train_21522,partly_cloudy primary,"[3,1]"
train_5661,clear primary,"[2,1]"
train_33713,clear primary,"[2,1]"
train_9549,agriculture clear primary road,"[1,0]"
train_15451,clear primary,"[3,0]"
train_10126,agriculture clear primary water,"[1,0]"
train_7877,haze primary road,"[1,0]"
train_33995,agriculture cultivation partly_cloudy primary,"[2,0]"
train_15686,agriculture clear primary road,"[1,0]"
train_32548,clear primary water,"[2,0]"
train_35398,agriculture clear cultivation primary,"[3,1]"
train_26490,agriculture clear primary,"[2,0]"
train_16423,agriculture clear cultivation primary selective_logging,"[3,0]"
train_33608,clear primary,"[1,1]"
train_35457,cloudy,"[3,0]"
train_37289,clear primary,"[1,0]"
train_23896,agriculture clear primary,"[3,1]"
train_22309,clear primary,"[2,1]"
train_14486,agriculture clear primary road,"[3,1]"
train_8095,clear primary,"[2,1]"
train_20446,partly_cloudy primary,"[3,1]"
train_33807,agriculture partly_cloudy primary,"[2,1]"
train_39952,clear primary,"[2,1]"
train_12902,agriculture clear primary,"[1,1]"
train_29242,cloudy,"[1,1]"
train_38096,agriculture clear primary,"[2,1]"
train_18786,clear primary,"[1,0]"
train_32157,bare_ground clear primary road,"[1,1]"
train_33079,partly_cloudy primary,"[3,0]"
train_895,agriculture clear primary road,"[1,0]"
train_39407,haze primary,"[1,1]"
train_3465,partly_cloudy primary water,"[2,0]"
train_23708,agriculture cultivation habitation partly_cloudy primary,"[1,0]"
train_15862,cloudy,"[3,0]"
train_22752,agriculture clear cultivation habitation primary road,"[3,0]"
train_36298,clear primary,"[3,1]"
train_34423,partly_cloudy primary,"[3,1]"
train_10184,partly_cloudy primary,"[1,1]"
train_16546,agriculture clear primary,"[2,0]"
train_8721,clear primary,"[1,0]"
train_11233,haze primary,"[3,1]"
train_28678,clear primary,"[1,1]"
train_30179,clear primary,"[3,0]"
train_5392,clear primary,"[1,1]"
train_17210,clear primary,"[3,0]"
train_20198,partly_cloudy primary,"[3,0]"
train_16332,clear primary,"[3,0]"
train_19596,clear water,"[2,1]"
train_23354,agriculture clear cultivation primary,"[3,1]"
train_22548,clear primary,"[3,1]"
train_25050,agriculture clear habitation primary road,"[1,0]"
train_6448,agriculture clear primary water,"[3,1]"
train_20055,agriculture partly_cloudy primary,"[1,0]"
train_40063,clear primary road,"[3,1]"
train_23294,agriculture clear primary road,"[2,0]"
train_27058,clear cultivation primary,"[1,0]"
train_39162,agriculture clear primary road,"[2,1]"
train_10176,agriculture clear primary road,"[2,0]"
train_451,bare_ground clear primary,"[3,0]"
train_13895,agriculture clear primary road,"[1,1]"
train_12097,cloudy,"[3,0]"
train_9397,partly_cloudy primary,"[3,0]"
train_4907,clear primary,"[1,0]"
train_23470,agriculture partly_cloudy primary water,"[1,0]"
train_17157,clear primary,"[2,0]"
train_27955,agriculture clear habitation primary road,"[2,0]"
train_7550,clear water,"[1,1]"
train_32585,partly_cloudy primary water,"[1,0]"
train_21686,agriculture clear habitation primary road,"[1,0]"
train_21205,clear primary,"[2,1]"
train_15958,agriculture partly_cloudy,"[3,1]"
train_24035,clear primary,"[2,1]"
train_27095,clear primary water,"[1,1]"
train_33859,clear primary,"[2,1]"
train_2451,clear primary,"[2,0]"
train_25821,partly_cloudy primary,"[1,0]"
train_24727,agriculture clear road,"[1,1]"
train_12075,cloudy,"[1,1]"
train_18607,haze primary,"[2,1]"
train_33301,partly_cloudy primary,"[3,1]"
train_9974,agriculture habitation partly_cloudy primary,"[2,1]"
train_40135,clear primary,"[1,1]"
train_5139,agriculture partly_cloudy primary road,"[1,1]"
train_16766,cloudy,"[2,0]"
train_330,agriculture clear primary water,"[1,0]"
train_25586,agriculture clear primary,"[1,1]"
train_32987,clear cultivation primary road,"[3,1]"
train_18898,agriculture clear primary,"[2,0]"
train_10795,clear primary,"[2,1]"
train_24403,clear primary,"[3,1]"
train_39362,clear habitation primary road,"[3,1]"
train_29459,clear primary blooming,"[3,0]"
train_23210,partly_cloudy primary,"[3,0]"
train_3288,bare_ground clear cultivation primary,"[3,0]"
train_16563,clear primary water,"[2,1]"
train_25306,partly_cloudy primary,"[3,0]"
train_21251,haze primary,"[2,1]"
train_4467,clear primary,"[1,0]"
train_637,clear primary,"[3,0]"
train_8882,clear primary,"[1,1]"
train_10464,partly_cloudy primary,"[2,0]"
train_29782,agriculture clear primary,"[1,1]"
train_37640,cloudy,"[2,0]"
train_36631,agriculture clear primary,"[2,1]"
train_16137,clear primary water,"[2,0]"
train_5686,clear primary,"[3,0]"
train_27311,agriculture clear habitation primary road,"[2,1]"
train_40450,agriculture cultivation partly_cloudy primary road,"[2,0]"
train_7244,agriculture clear cultivation primary,"[3,1]"
train_10157,agriculture clear primary water,"[1,1]"
train_39796,agriculture clear primary,"[1,0]"
train_28160,clear primary,"[1,0]"
train_34538,clear primary,"[3,1]"
train_34287,clear primary road water,"[1,1]"
train_5134,clear primary road,"[3,1]"
train_9342,agriculture clear primary,"[1,0]"
train_5752,clear primary,"[2,1]"
train_3252,clear primary,"[1,0]"
train_14071,clear primary,"[3,1]"
train_35834,clear primary,"[3,1]"
train_13914,clear primary,"[3,0]"
train_14530,agriculture cultivation partly_cloudy primary,"[3,1]"
train_40447,cloudy,"[1,0]"
train_14184,agriculture partly_cloudy primary,"[3,0]"
train_6702,clear primary,"[2,1]"
train_17949,clear primary,"[2,1]"
train_33984,clear cultivation primary,"[2,0]"
train_181,clear primary,"[2,0]"
train_1284,partly_cloudy primary,"[2,0]"
train_37971,clear primary,"[3,1]"
train_2419,partly_cloudy primary,"[2,0]"
train_12511,haze primary water,"[3,1]"
train_22755,clear primary blooming,"[2,1]"
train_29774,partly_cloudy primary,"[2,1]"
train_16144,clear primary,"[1,0]"
train_24516,agriculture clear habitation primary road,"[2,1]"
train_9121,clear primary,"[2,0]"
train_19735,agriculture partly_cloudy primary road,"[2,1]"
train_27187,clear primary,"[2,0]"
train_19807,blooming clear primary water,"[2,0]"
train_27738,agriculture clear habitation primary road,"[1,1]"
train_24515,clear primary water,"[1,0]"
train_15587,agriculture clear habitation primary,"[1,0]"
train_23218,clear primary,"[2,0]"
train_34713,clear primary,"[3,0]"
train_3985,agriculture clear habitation primary,"[3,0]"
train_22545,agriculture clear primary road,"[2,0]"
train_26958,clear primary road,"[2,1]"
train_2140,clear primary,"[3,1]"
train_4441,clear primary,"[2,0]"
train_35225,clear primary water,"[1,0]"
train_38100,clear primary,"[1,1]"
train_28128,partly_cloudy primary,"[1,1]"
train_38915,agriculture clear primary water,"[3,0]"
train_14970,clear primary,"[1,0]"
train_30598,haze primary,"[3,0]"
train_15435,agriculture clear habitation primary road water,"[2,0]"
train_6097,agriculture clear habitation primary road water,"[2,1]"
train_17754,clear primary,"[3,1]"
train_32669,clear primary,"[1,1]"
train_30384,agriculture clear primary road water,"[3,0]"
train_29182,cloudy,"[2,0]"
train_12848,clear primary,"[2,0]"
train_39147,agriculture clear habitation primary road,"[3,1]"
train_3213,clear primary water,"[2,1]"
train_4790,clear cultivation primary,"[2,0]"
train_8561,agriculture clear cultivation habitation primary road,"[1,1]"
train_33813,partly_cloudy primary,"[1,0]"
train_40176,agriculture clear cultivation primary,"[1,0]"
train_27967,agriculture clear cultivation habitation primary water,"[1,1]"
train_27443,agriculture clear primary,"[3,1]"
train_9085,agriculture clear primary road,"[3,0]"
train_11697,clear primary,"[1,0]"
train_11801,agriculture partly_cloudy primary road water,"[1,1]"
train_28355,clear primary,"[1,1]"
train_33074,partly_cloudy primary,"[1,1]"
train_7134,agriculture partly_cloudy primary road,"[3,0]"
train_15385,clear cultivation primary,"[1,0]"
train_26614,clear primary,"[1,1]"
train_26096,clear habitation primary water,"[2,0]"
train_6103,clear primary,"[2,1]"
train_32394,agriculture partly_cloudy primary road,"[3,0]"
train_2311,clear primary water,"[2,0]"
train_38336,clear primary,"[1,0]"
train_38750,agriculture clear cultivation primary slash_burn,"[2,0]"
train_13455,agriculture haze primary,"[3,0]"
train_13927,agriculture clear cultivation primary,"[1,1]"
train_21310,clear primary,"[3,0]"
train_36492,partly_cloudy primary,"[1,1]"
train_12408,clear primary,"[3,1]"
train_31731,clear primary,"[1,1]"
train_2340,clear primary,"[1,0]"
train_12185,bare_ground clear primary water,"[1,1]"
train_25816,agriculture clear primary road,"[2,1]"
train_11704,clear primary,"[1,0]"
train_36648,agriculture clear primary road water,"[1,0]"
train_23694,haze primary,"[3,1]"
train_14205,partly_cloudy primary water,"[2,0]"
train_16722,agriculture clear primary,"[2,1]"
train_18992,agriculture haze primary water,"[1,0]"
train_40355,agriculture clear habitation road,"[1,0]"
train_36490,cultivation haze primary,"[3,1]"
train_6170,clear habitation primary water,"[3,1]"
train_23518,clear primary,"[1,0]"
train_19779,partly_cloudy primary,"[2,1]"
train_28021,agriculture clear habitation primary road water,"[2,0]"
train_6870,clear primary,"[3,0]"
train_22514,partly_cloudy primary,"[3,0]"
train_35353,clear primary water,"[3,0]"
train_15882,blooming clear primary,"[1,1]"
train_13778,clear primary water,"[2,1]"
train_39964,agriculture cultivation cultivation habitation partly_cloudy primary road water,"[3,1]"
train_7532,agriculture clear primary road,"[3,1]"
train_33205,haze primary,"[1,0]"
train_7237,haze primary road,"[3,1]"
train_3642,agriculture cultivation partly_cloudy primary,"[1,1]"
train_13702,agriculture clear primary road,"[2,1]"
train_21337,agriculture clear cultivation primary road water,"[3,1]"
train_11444,agriculture clear primary road,"[1,1]"
train_18759,clear primary,"[1,0]"
train_13576,clear primary road,"[1,0]"
train_34657,habitation partly_cloudy primary water,"[3,0]"
train_21903,clear primary water,"[3,0]"
train_3430,clear primary,"[1,1]"
train_15892,clear primary,"[2,0]"
train_35403,clear primary water,"[3,0]"
train_30545,clear primary selective_logging,"[2,1]"
train_17939,agriculture clear primary road,"[3,0]"
train_21510,agriculture clear cultivation habitation primary,"[2,1]"
train_34404,clear primary water,"[3,1]"
train_16466,cultivation haze primary,"[2,0]"
train_20098,agriculture clear primary,"[2,1]"
train_22798,clear primary,"[1,1]"
train_31341,clear primary,"[2,0]"
train_9987,clear primary,"[3,0]"
train_26822,clear primary,"[1,1]"
train_19289,partly_cloudy primary,"[1,0]"
train_4860,clear primary,"[3,0]"
train_36440,clear primary road water,"[3,0]"
train_3767,agriculture clear habitation primary road,"[1,0]"
train_26483,agriculture clear cultivation habitation primary water,"[2,0]"
train_8339,partly_cloudy primary,"[3,0]"
train_4005,haze primary water,"[1,0]"
train_26601,clear primary,"[3,0]"
train_25843,cloudy,"[1,0]"
train_22669,clear primary,"[3,1]"
train_30288,partly_cloudy primary,"[2,1]"
train_7055,clear primary,"[2,1]"
train_27931,clear primary,"[2,0]"
train_16547,conventional_mine habitation partly_cloudy primary road,"[1,1]"
train_26983,partly_cloudy primary,"[3,0]"
train_23528,agriculture clear habitation primary road water,"[1,0]"
train_39365,clear primary,"[3,1]"
train_16493,partly_cloudy primary,"[2,1]"
train_8634,agriculture clear primary road,"[1,1]"
train_17105,blow_down clear primary,"[1,0]"
train_9850,clear primary,"[3,1]"
train_10076,agriculture clear primary road,"[1,1]"
train_9478,partly_cloudy primary,"[3,1]"
train_8657,cloudy,"[1,1]"
train_39252,clear primary,"[3,1]"
train_22183,partly_cloudy primary water,"[2,0]"
train_33453,agriculture clear primary road,"[3,0]"
train_23467,agriculture clear cultivation habitation primary road,"[1,1]"
train_17259,clear primary,"[2,1]"
train_27239,cloudy,"[1,1]"
train_14644,agriculture clear primary,"[2,1]"
train_37588,agriculture bare_ground clear primary road water,"[2,1]"
train_23508,agriculture clear primary road water,"[3,0]"
train_20714,clear primary,"[1,1]"
train_3783,clear primary,"[2,1]"
train_14057,clear primary,"[2,0]"
train_17469,haze primary,"[3,1]"
train_19305,agriculture partly_cloudy primary road water,"[2,0]"
train_30307,haze primary,"[1,0]"
train_34691,partly_cloudy primary,"[1,0]"
train_38858,clear primary,"[3,1]"
train_5600,agriculture clear cultivation primary road,"[1,1]"
train_29516,clear primary water,"[2,1]"
train_13992,partly_cloudy primary,"[3,1]"
train_28611,clear primary road selective_logging,"[1,1]"
train_27540,clear primary water,"[3,1]"
train_15916,clear primary,"[3,0]"
train_36573,agriculture clear primary,"[1,0]"
train_36788,clear primary,"[1,0]"
train_8870,agriculture clear primary,"[3,0]"
train_13647,cloudy,"[2,1]"
train_31438,artisinal_mine clear habitation primary road water,"[1,0]"
train_7653,agriculture cultivation partly_cloudy primary,"[2,1]"
train_4723,cloudy,"[3,0]"
train_31970,agriculture clear primary road,"[2,1]"
train_9633,haze primary,"[1,1]"
train_40042,clear primary,"[3,0]"
train_19010,agriculture clear primary road,"[1,0]"
train_3336,partly_cloudy primary,"[2,1]"
train_35795,agriculture clear cultivation primary,"[3,0]"
train_24933,clear primary,"[1,0]"
train_17172,clear primary,"[3,1]"
train_14437,clear primary,"[2,0]"
train_15048,partly_cloudy primary,"[2,0]"
train_37677,clear primary,"[1,1]"
train_35950,cloudy,"[1,1]"
train_16789,clear primary,"[2,1]"
train_18001,clear primary road water,"[2,0]"
train_28781,clear cultivation primary,"[2,1]"
train_4886,bare_ground clear,"[2,0]"
train_38441,clear primary water,"[1,1]"
train_29460,agriculture haze primary road water,"[2,1]"
train_22974,agriculture clear cultivation cultivation habitation primary,"[3,0]"
train_34175,cloudy,"[2,1]"
train_27165,clear habitation primary road,"[2,0]"
train_22349,clear primary,"[1,0]"
train_9566,clear primary,"[3,0]"
train_24394,agriculture clear primary,"[1,0]"
train_18101,clear primary,"[3,1]"
train_28579,partly_cloudy primary,"[1,0]"
train_33223,cloudy,"[1,1]"
train_35523,clear primary water,"[3,1]"
train_16234,clear primary,"[2,0]"
train_45,clear primary,"[1,0]"
train_6275,clear habitation primary road water,"[3,1]"
train_5399,agriculture clear primary,"[2,1]"
train_15391,agriculture clear habitation road,"[3,0]"
train_33482,partly_cloudy primary,"[1,0]"
train_12959,partly_cloudy primary road water,"[2,1]"
train_15512,agriculture habitation haze primary road,"[1,0]"
train_2903,haze primary road,"[1,0]"
train_38065,clear primary,"[2,1]"
train_7775,clear primary,"[2,1]"
train_37311,agriculture clear primary road,"[1,1]"
train_11953,partly_cloudy primary,"[2,1]"
train_5962,agriculture clear habitation primary road,"[3,1]"
train_15839,partly_cloudy primary,"[2,1]"
train_38278,cloudy,"[3,0]"
train_23071,agriculture clear habitation primary,"[3,0]"
train_14799,clear cultivation primary,"[3,1]"
train_38816,clear primary,"[1,1]"
train_234,cloudy,"[1,0]"
train_18578,clear primary,"[3,0]"
train_2023,haze primary,"[3,0]"
train_3530,clear primary,"[3,1]"
train_34226,agriculture cultivation partly_cloudy primary,"[1,0]"
train_23058,clear cultivation primary,"[3,1]"
train_5354,clear primary,"[2,0]"
train_36036,agriculture partly_cloudy primary road,"[1,1]"
train_35934,clear primary,"[1,1]"
train_36477,partly_cloudy primary,"[2,1]"
train_31203,partly_cloudy primary,"[3,0]"
train_16999,clear primary,"[2,0]"
train_19411,cloudy,"[3,1]"
train_21778,clear primary,"[2,1]"
train_7836,partly_cloudy primary,"[3,1]"
train_28732,agriculture clear cultivation primary selective_logging,"[1,1]"
train_26701,clear primary,"[3,1]"
train_32483,clear primary,"[1,1]"
train_34083,agriculture clear habitation primary road water,"[2,0]"
train_40090,agriculture clear primary,"[2,0]"
train_35284,agriculture clear primary,"[3,1]"
train_16898,agriculture clear primary,"[3,1]"
train_9467,clear primary road water,"[1,0]"
train_28150,agriculture partly_cloudy primary road,"[3,0]"
train_27501,clear primary,"[1,0]"
train_34169,clear primary,"[1,1]"
train_18529,clear primary,"[2,1]"
train_11663,cloudy,"[1,0]"
train_24630,clear primary,"[1,0]"
train_2258,clear primary,"[2,1]"
train_15249,agriculture clear primary,"[1,1]"
train_30382,agriculture clear habitation primary road,"[3,0]"
train_36561,clear primary,"[1,1]"
train_8634,agriculture clear primary road,"[3,1]"
train_5079,agriculture bare_ground clear habitation primary road,"[1,0]"
train_18273,clear primary,"[1,0]"
train_1788,clear primary,"[2,1]"
train_18168,partly_cloudy primary,"[2,0]"
train_7718,clear cultivation primary,"[1,0]"
train_19132,clear primary,"[3,1]"
train_18329,cloudy,"[2,0]"
