image_name,tags,augment
train_25383,clear primary,"[3,1]"
train_30917,agriculture clear primary road,"[3,0]"
train_37327,clear primary,"[2,0]"
train_36115,clear primary,"[2,0]"
train_10814,clear primary,"[3,1]"
train_6025,clear primary,"[2,0]"
train_18818,agriculture clear cultivation habitation primary road,"[1,1]"
train_18947,clear primary blooming,"[3,1]"
train_33212,agriculture clear primary,"[3,1]"
train_15437,agriculture clear primary road,"[3,0]"
train_2629,agriculture clear cultivation primary,"[3,0]"
train_3322,agriculture clear primary,"[1,1]"
train_3852,agriculture partly_cloudy primary road slash_burn,"[1,0]"
train_28170,agriculture habitation partly_cloudy primary road,"[3,0]"
train_11711,clear primary,"[1,1]"
train_33043,clear primary water,"[1,0]"
train_26086,cloudy,"[2,1]"
train_12281,clear primary,"[3,0]"
train_27509,haze primary,"[2,0]"
train_31717,agriculture clear primary road,"[3,0]"
train_6406,partly_cloudy primary,"[2,1]"
train_8483,blooming clear primary,"[1,1]"
train_26135,blooming clear primary,"[2,0]"
train_19137,agriculture clear primary road water,"[3,0]"
train_34665,partly_cloudy water,"[3,0]"
train_7113,partly_cloudy primary,"[1,0]"
train_30971,clear primary,"[2,0]"
train_20146,agriculture clear primary road water,"[3,1]"
train_29604,agriculture clear primary water,"[1,0]"
train_22411,clear cultivation primary,"[3,1]"
train_17130,haze primary road water,"[2,1]"
train_16892,cloudy,"[3,0]"
train_27762,agriculture clear cultivation primary,"[3,1]"
train_5190,partly_cloudy primary,"[1,0]"
train_7402,clear habitation road,"[3,0]"
train_39607,haze primary,"[3,1]"
train_18569,haze primary,"[3,1]"
train_13251,clear primary,"[3,0]"
train_38414,agriculture clear cultivation primary,"[3,0]"
train_36260,haze primary,"[1,0]"
train_16308,partly_cloudy primary,"[1,0]"
train_33315,agriculture clear cultivation primary,"[3,1]"
train_24023,clear primary,"[3,0]"
train_18321,clear primary water,"[2,1]"
train_18309,agriculture clear cultivation primary road,"[1,1]"
train_19507,clear primary,"[2,0]"
train_9275,clear primary water,"[1,1]"
train_3853,clear primary,"[3,1]"
train_26436,cloudy,"[2,1]"
train_34322,agriculture habitation partly_cloudy primary road,"[2,1]"
train_19627,haze primary,"[2,1]"
train_39162,agriculture clear primary road,"[1,0]"
train_38039,partly_cloudy primary water,"[1,1]"
train_18010,clear primary,"[3,0]"
train_20360,agriculture clear habitation primary road,"[3,0]"
train_25752,partly_cloudy primary,"[3,1]"
train_29350,agriculture clear cultivation primary road,"[2,0]"
train_18268,partly_cloudy primary road,"[2,1]"
train_6596,clear primary,"[1,1]"
train_9919,partly_cloudy primary,"[2,0]"
train_7241,clear cultivation primary,"[2,1]"
train_28085,clear primary,"[3,1]"
train_27823,clear cultivation primary,"[3,1]"
train_37276,clear primary,"[3,1]"
train_22996,agriculture haze primary road,"[2,1]"
train_34924,clear primary,"[2,0]"
train_18957,clear primary,"[1,1]"
train_1480,clear primary water,"[1,1]"
train_9566,clear primary,"[2,0]"
train_37863,clear primary,"[1,1]"
train_34906,clear primary,"[1,0]"
train_33525,clear primary water,"[1,0]"
train_9229,cloudy,"[2,0]"
train_692,partly_cloudy primary,"[1,0]"
train_39791,clear primary,"[3,0]"
train_20935,partly_cloudy primary,"[3,1]"
train_34970,partly_cloudy primary,"[3,0]"
train_10718,haze primary water,"[3,0]"
train_11887,agriculture partly_cloudy primary,"[2,0]"
train_22946,partly_cloudy primary,"[2,0]"
train_32191,agriculture clear primary road,"[3,1]"
train_12836,clear primary,"[2,0]"
train_16767,agriculture clear primary road,"[1,0]"
train_19757,partly_cloudy primary,"[1,1]"
train_29520,agriculture clear cultivation primary road,"[1,1]"
train_12185,bare_ground clear primary water,"[3,1]"
train_6391,clear primary,"[1,1]"
train_7469,agriculture clear primary road,"[1,0]"
train_296,clear primary,"[1,0]"
train_18623,haze primary water,"[2,0]"
train_27647,clear primary,"[3,0]"
train_17530,agriculture clear primary road,"[2,1]"
train_24459,clear primary,"[3,0]"
train_20857,agriculture clear primary water,"[1,0]"
train_19630,agriculture clear cultivation primary,"[2,1]"
train_34014,agriculture clear primary water,"[3,1]"
train_36606,partly_cloudy primary,"[3,1]"
train_5737,clear primary,"[3,0]"
train_31446,cloudy,"[1,1]"
train_15702,partly_cloudy primary,"[1,0]"
train_286,agriculture artisinal_mine clear primary water,"[2,0]"
train_36197,agriculture clear habitation primary water,"[3,0]"
train_162,agriculture partly_cloudy primary,"[1,0]"
train_36679,agriculture haze primary road,"[3,0]"
train_20842,artisinal_mine clear primary water,"[2,1]"
train_39264,clear primary,"[1,1]"
train_24009,clear primary,"[3,0]"
train_17422,cloudy,"[1,1]"
train_7920,artisinal_mine clear primary water,"[2,0]"
train_17078,clear primary,"[1,1]"
train_35501,haze primary,"[2,1]"
train_26940,agriculture clear primary road,"[1,1]"
train_40174,agriculture clear cultivation primary road water,"[2,0]"
train_4004,agriculture clear primary road,"[2,0]"
train_35535,bare_ground clear primary,"[2,0]"
train_30127,agriculture clear cultivation habitation primary road,"[2,1]"
train_9263,agriculture clear cultivation primary,"[2,0]"
train_2909,clear primary,"[1,0]"
train_30640,agriculture habitation partly_cloudy primary road,"[2,0]"
train_35664,clear primary,"[1,0]"
train_17824,partly_cloudy primary,"[3,1]"
train_16179,clear primary,"[2,0]"
train_9369,clear primary,"[2,0]"
train_11764,partly_cloudy primary,"[2,1]"
train_1844,partly_cloudy primary,"[2,1]"
train_29005,clear primary,"[3,0]"
train_6019,agriculture clear primary road,"[3,0]"
train_39363,cloudy,"[1,0]"
train_37457,agriculture haze primary water,"[2,1]"
train_38292,clear primary,"[3,0]"
train_9514,haze primary water,"[3,0]"
train_8382,clear primary,"[2,1]"
train_8420,clear primary,"[3,1]"
train_2385,partly_cloudy primary water,"[1,0]"
train_18812,agriculture clear cultivation primary road,"[2,0]"
train_34733,clear primary water,"[2,0]"
train_18265,agriculture clear primary,"[1,1]"
train_3864,partly_cloudy primary,"[1,1]"
train_38602,agriculture partly_cloudy primary,"[3,1]"
train_1663,cloudy,"[2,1]"
train_16594,clear primary,"[1,0]"
train_6343,agriculture habitation partly_cloudy primary,"[2,0]"
train_35422,clear primary,"[3,1]"
train_36681,clear primary,"[3,1]"
train_1862,agriculture partly_cloudy primary,"[3,0]"
train_35058,agriculture cultivation partly_cloudy primary,"[1,0]"
train_21059,clear primary water,"[1,1]"
train_22693,clear primary,"[3,1]"
train_38454,clear primary,"[1,1]"
train_18848,clear primary,"[3,0]"
train_7366,clear primary,"[1,0]"
train_5299,agriculture clear primary,"[1,0]"
train_11074,clear habitation primary water,"[1,0]"
train_15029,partly_cloudy primary road water,"[1,1]"
train_1122,agriculture clear cultivation primary,"[2,1]"
train_3411,clear primary,"[2,0]"
train_39952,clear primary,"[3,1]"
train_37873,agriculture partly_cloudy primary,"[1,1]"
train_28287,agriculture clear primary road,"[2,1]"
train_11228,clear primary,"[3,1]"
train_16653,clear cultivation primary,"[1,0]"
train_1358,clear primary,"[1,1]"
train_17818,clear primary water,"[1,1]"
train_5969,partly_cloudy primary,"[1,1]"
train_19094,clear primary water,"[3,0]"
train_38639,clear primary,"[2,0]"
train_31808,clear primary road water,"[1,1]"
train_26566,agriculture haze primary road,"[3,1]"
train_1570,clear primary,"[2,1]"
train_31542,agriculture clear primary water,"[2,0]"
train_29028,clear primary,"[2,1]"
train_9358,partly_cloudy primary,"[2,0]"
train_27435,clear habitation primary water,"[2,0]"
train_2379,agriculture clear primary road,"[1,0]"
train_30921,agriculture clear habitation primary water,"[2,0]"
train_36870,bare_ground clear primary,"[3,0]"
train_18048,clear primary road water,"[1,0]"
train_31283,agriculture clear habitation primary road,"[1,1]"
train_26617,clear primary,"[1,1]"
train_22726,clear primary,"[2,1]"
train_21515,clear habitation primary water,"[3,0]"
train_21804,cloudy,"[2,0]"
train_18751,clear primary,"[3,1]"
train_32303,clear primary,"[1,0]"
train_10783,agriculture clear primary water,"[3,0]"
train_13075,partly_cloudy primary,"[1,1]"
train_6699,clear primary,"[2,1]"
train_2700,haze primary,"[3,0]"
train_3216,haze primary,"[3,1]"
train_18795,haze primary,"[1,0]"
train_14303,agriculture clear primary road,"[1,0]"
train_29333,cloudy,"[1,1]"
train_27195,agriculture clear cultivation habitation primary road,"[3,1]"
train_10471,clear primary,"[1,0]"
train_37319,clear primary water,"[3,0]"
train_32996,agriculture partly_cloudy primary,"[1,0]"
train_21757,clear primary water,"[3,1]"
train_26109,clear primary,"[3,0]"
train_39584,clear primary,"[1,1]"
train_10707,agriculture clear habitation primary road,"[2,1]"
train_8842,clear primary,"[3,1]"
train_27467,clear primary water,"[1,0]"
train_27609,agriculture clear primary,"[1,1]"
train_33996,agriculture cultivation partly_cloudy primary,"[3,1]"
train_31055,clear primary,"[2,0]"
train_8232,cloudy,"[2,1]"
train_16145,agriculture haze primary road,"[3,0]"
train_13320,clear primary,"[2,1]"
train_5145,agriculture clear primary road,"[1,1]"
train_26970,artisinal_mine clear primary road water,"[2,0]"
train_7345,agriculture clear primary water,"[1,1]"
train_39821,cloudy,"[1,0]"
train_24017,haze primary,"[2,1]"
train_3776,clear primary,"[1,0]"
train_21196,clear primary,"[1,0]"
train_11540,agriculture partly_cloudy primary road,"[2,1]"
train_1677,partly_cloudy primary,"[1,1]"
train_17583,partly_cloudy primary,"[3,1]"
train_25192,agriculture partly_cloudy water,"[2,1]"
train_38765,agriculture clear primary water,"[3,0]"
train_7050,clear cultivation primary water,"[1,0]"
train_34353,agriculture partly_cloudy primary road,"[2,1]"
train_36692,clear primary,"[2,0]"
train_24516,agriculture clear habitation primary road,"[1,1]"
train_5563,partly_cloudy primary,"[1,1]"
train_22694,agriculture clear cultivation primary,"[2,0]"
train_6174,artisinal_mine clear primary,"[3,0]"
train_7742,agriculture clear primary road,"[3,1]"
train_16566,haze primary,"[2,1]"
train_2383,clear primary,"[3,0]"
train_10159,partly_cloudy primary,"[3,1]"
train_368,clear primary,"[2,0]"
train_14961,partly_cloudy primary,"[1,0]"
train_234,cloudy,"[1,1]"
train_7377,clear primary,"[2,1]"
train_40114,agriculture clear habitation road,"[1,0]"
train_4897,agriculture clear primary road,"[1,0]"
train_40146,agriculture clear primary,"[3,0]"
train_36377,clear primary water,"[1,1]"
train_32058,clear primary,"[1,0]"
train_17290,agriculture clear primary,"[2,0]"
train_39246,clear primary,"[3,1]"
train_10494,clear primary,"[1,0]"
train_32393,clear primary road water,"[3,1]"
train_10179,clear cultivation habitation primary water,"[3,0]"
train_9830,artisinal_mine clear primary road water,"[1,0]"
train_23707,agriculture clear primary road,"[3,0]"
train_10176,agriculture clear primary road,"[3,0]"
train_25049,clear water,"[2,0]"
train_4343,agriculture clear habitation primary road,"[3,0]"
train_35960,agriculture partly_cloudy primary,"[1,1]"
train_40384,agriculture clear cultivation primary,"[3,1]"
train_33587,agriculture clear primary,"[1,0]"
train_13548,partly_cloudy primary water,"[1,1]"
train_38314,haze primary,"[2,0]"
train_12817,partly_cloudy primary,"[3,1]"
train_17309,partly_cloudy primary,"[2,1]"
train_27250,clear primary,"[2,0]"
train_22664,agriculture haze primary,"[1,1]"
train_5998,artisinal_mine clear primary water,"[1,1]"
train_20691,blow_down partly_cloudy primary,"[1,1]"
train_40216,agriculture haze primary road,"[3,1]"
train_7088,agriculture clear road water,"[1,0]"
train_22507,haze primary,"[3,0]"
train_19991,clear primary,"[1,1]"
train_22868,agriculture clear primary,"[2,1]"
train_11686,cloudy,"[1,1]"
train_22511,agriculture partly_cloudy,"[3,0]"
train_33947,agriculture clear habitation primary road,"[2,0]"
train_4963,blooming clear primary selective_logging,"[1,1]"
train_38092,clear cultivation habitation primary,"[2,1]"
train_20439,clear primary,"[3,1]"
train_23514,clear primary,"[1,1]"
train_14874,clear primary,"[2,0]"
train_5694,partly_cloudy primary,"[2,0]"
train_1452,clear primary,"[2,0]"
train_6268,agriculture clear primary water,"[1,0]"
train_10775,agriculture haze primary road water,"[1,0]"
train_19674,bare_ground clear primary,"[3,1]"
train_16301,haze primary,"[3,0]"
train_17509,clear primary road,"[2,1]"
train_17404,clear primary,"[3,1]"
train_13855,clear primary road,"[2,0]"
train_34762,agriculture partly_cloudy primary,"[3,1]"
train_12452,agriculture haze primary water,"[2,1]"
train_6041,cloudy,"[2,1]"
train_516,agriculture clear primary road,"[1,1]"
train_22916,partly_cloudy primary,"[2,1]"
train_8892,clear primary,"[1,1]"
train_7038,clear primary,"[1,0]"
train_6013,clear primary,"[3,1]"
train_13375,clear primary water,"[2,1]"
train_12651,agriculture clear cultivation primary,"[1,1]"
train_19084,haze primary,"[2,0]"
train_20524,clear primary water,"[2,1]"
train_32849,agriculture clear habitation primary,"[2,1]"
train_39474,clear primary,"[1,1]"
train_2255,agriculture clear primary,"[1,1]"
train_24901,clear primary selective_logging,"[3,1]"
train_4177,haze primary water,"[1,0]"
train_2693,agriculture clear primary road,"[3,0]"
train_6792,agriculture cultivation cultivation haze primary road,"[1,1]"
train_11144,agriculture clear primary road water,"[3,0]"
train_24864,agriculture clear primary water,"[3,0]"
train_38040,haze primary,"[3,0]"
train_26489,partly_cloudy primary road water,"[3,1]"
train_35866,partly_cloudy primary,"[2,0]"
train_8188,haze primary,"[1,0]"
train_11931,partly_cloudy primary,"[3,1]"
train_21067,clear primary road water,"[3,1]"
train_33353,clear primary,"[3,0]"
train_2861,clear primary,"[3,1]"
train_12250,clear primary,"[2,0]"
train_24682,clear primary road water,"[1,1]"
train_8101,cloudy,"[3,1]"
train_2074,agriculture clear cultivation primary,"[2,0]"
train_4041,agriculture clear primary road,"[2,1]"
train_21218,agriculture partly_cloudy primary,"[3,0]"
train_27934,clear primary,"[1,1]"
train_34761,haze primary,"[2,1]"
train_7258,cloudy,"[1,0]"
train_1711,cloudy,"[2,1]"
train_38184,haze primary water,"[3,1]"
train_27582,clear primary,"[2,0]"
train_32462,partly_cloudy primary,"[3,0]"
train_1025,agriculture clear cultivation primary,"[1,1]"
train_17470,agriculture haze primary,"[2,1]"
train_2643,agriculture clear primary road,"[1,0]"
train_5046,clear primary,"[1,0]"
train_26761,agriculture clear cultivation primary,"[3,1]"
train_30721,clear primary water,"[2,1]"
train_36233,agriculture partly_cloudy primary,"[2,0]"
train_13257,clear primary,"[3,1]"
train_13489,clear primary water,"[1,0]"
train_21659,clear primary,"[1,1]"
train_13745,partly_cloudy primary,"[3,0]"
train_18617,clear primary,"[1,0]"
train_29321,haze primary,"[2,1]"
train_33107,agriculture clear primary road water,"[1,1]"
train_23529,agriculture cultivation habitation partly_cloudy primary,"[1,1]"
train_16187,haze primary water,"[1,0]"
train_9088,agriculture clear primary road water,"[1,1]"
train_21023,clear primary water,"[1,0]"
train_24486,agriculture clear road,"[1,0]"
train_28001,clear primary,"[3,0]"
train_31575,agriculture partly_cloudy primary water,"[3,0]"
train_13183,clear primary,"[3,1]"
train_35615,clear primary,"[1,1]"
train_23385,clear primary,"[3,0]"
train_37813,clear primary,"[2,1]"
train_37375,clear primary,"[1,1]"
train_34350,agriculture habitation partly_cloudy primary water,"[2,1]"
train_34515,agriculture clear cultivation primary,"[2,0]"
train_38318,clear primary,"[1,0]"
train_16199,cloudy,"[1,1]"
train_30862,cloudy,"[1,1]"
train_36121,haze primary,"[3,1]"
train_7928,partly_cloudy primary,"[1,0]"
train_32861,haze primary,"[2,1]"
train_17846,clear primary water,"[3,1]"
train_7617,clear primary,"[1,1]"
train_28846,partly_cloudy primary,"[2,1]"
train_7463,agriculture clear cultivation primary,"[2,0]"
train_12876,clear primary water,"[1,0]"
train_28283,clear primary,"[3,0]"
train_25906,clear primary blooming,"[1,0]"
train_5118,clear primary road,"[3,0]"
train_4936,agriculture clear habitation primary road,"[2,1]"
train_18660,clear primary,"[1,1]"
train_15387,clear primary water,"[2,1]"
train_25862,clear primary water,"[1,0]"
train_27727,clear primary,"[1,1]"
train_40441,agriculture partly_cloudy primary road,"[1,0]"
train_5034,partly_cloudy primary,"[2,0]"
train_29755,agriculture cultivation partly_cloudy primary,"[1,1]"
train_36577,clear primary,"[1,1]"
train_26712,clear primary,"[2,0]"
train_4074,clear primary,"[3,0]"
train_11035,artisinal_mine bare_ground clear primary road water,"[1,0]"
train_6621,agriculture clear road,"[3,0]"
train_22645,clear primary,"[2,0]"
train_13440,agriculture partly_cloudy primary road,"[2,0]"
train_4675,clear primary,"[3,0]"
train_9152,agriculture clear primary road,"[3,1]"
train_17216,clear primary,"[2,0]"
train_960,agriculture clear primary water,"[3,1]"
train_28657,cloudy,"[3,1]"
train_36003,clear primary,"[1,0]"
train_18420,agriculture clear habitation primary road,"[3,1]"
train_14460,agriculture clear cultivation primary,"[3,1]"
train_34305,clear primary,"[1,0]"
train_8938,agriculture haze primary,"[3,1]"
train_25235,agriculture clear cultivation primary,"[1,1]"
train_23955,clear primary,"[3,0]"
train_25687,agriculture clear road,"[3,1]"
train_33678,partly_cloudy primary,"[1,1]"
train_29098,agriculture clear primary road,"[2,1]"
train_35864,agriculture clear cultivation cultivation primary,"[1,1]"
train_4087,clear primary,"[3,0]"
train_21285,agriculture clear primary road,"[2,0]"
train_25185,clear primary road water,"[1,1]"
train_6557,agriculture clear primary,"[3,0]"
train_7221,agriculture clear cultivation habitation primary road,"[2,0]"
train_23399,clear primary,"[2,0]"
train_23997,partly_cloudy primary,"[2,1]"
train_4265,clear primary,"[3,1]"
train_21550,agriculture clear habitation primary road,"[3,0]"
train_38121,clear primary water,"[1,1]"
train_2673,clear primary,"[1,0]"
train_2775,clear primary,"[2,0]"
train_38855,partly_cloudy primary road water,"[3,1]"
train_2446,agriculture clear primary,"[3,1]"
train_22087,clear water,"[2,1]"
train_10255,clear primary,"[2,0]"
train_21537,clear primary,"[1,1]"
train_19025,bare_ground clear primary,"[1,1]"
train_21853,clear primary,"[3,0]"
train_37927,clear primary road,"[2,1]"
train_2958,clear primary,"[2,0]"
train_10510,clear primary,"[1,1]"
train_29620,clear primary,"[3,1]"
train_10699,agriculture clear cultivation primary road water,"[3,1]"
train_6803,clear primary water,"[1,0]"
train_2625,clear primary,"[3,1]"
train_36579,agriculture clear habitation primary road,"[2,0]"
train_24700,partly_cloudy primary,"[3,1]"
train_24307,clear primary,"[2,0]"
train_32022,haze primary,"[3,1]"
train_27760,haze primary,"[1,0]"
train_23151,agriculture clear primary,"[3,1]"
train_19086,clear primary water,"[1,1]"
train_7334,agriculture clear primary road,"[1,1]"
train_9966,agriculture clear primary,"[2,1]"
train_21618,clear primary,"[2,0]"
train_12336,clear primary,"[1,1]"
train_17785,agriculture clear primary road water,"[1,0]"
train_39918,agriculture clear cultivation primary,"[2,0]"
train_17215,clear primary,"[1,1]"
train_1510,partly_cloudy primary,"[3,1]"
train_18406,partly_cloudy primary,"[3,0]"
train_14347,habitation partly_cloudy primary road,"[2,1]"
train_6716,partly_cloudy primary,"[2,1]"
train_11070,clear primary water,"[2,1]"
train_30582,clear primary,"[3,0]"
train_24728,partly_cloudy primary,"[2,1]"
train_24692,conventional_mine partly_cloudy primary road,"[3,1]"
train_29460,agriculture haze primary road water,"[3,1]"
train_18002,agriculture clear primary,"[1,0]"
train_27842,clear primary,"[1,0]"
train_9691,clear primary,"[1,0]"
train_18011,clear primary,"[3,0]"
train_31279,clear primary,"[1,0]"
train_21939,clear primary,"[3,1]"
train_23885,clear cultivation primary,"[3,0]"
train_26746,partly_cloudy primary,"[3,1]"
train_39268,cloudy,"[1,0]"
train_35636,agriculture haze primary water,"[1,1]"
train_27781,agriculture cultivation partly_cloudy primary,"[1,0]"
train_17990,agriculture clear primary road,"[2,0]"
train_8663,agriculture partly_cloudy primary,"[2,0]"
train_3276,agriculture partly_cloudy primary road,"[1,0]"
train_25835,agriculture clear cultivation primary,"[3,1]"
train_6984,haze primary,"[1,0]"
train_29297,partly_cloudy primary,"[3,0]"
train_25819,clear primary,"[1,0]"
train_35410,agriculture habitation partly_cloudy primary road,"[2,1]"
train_25507,agriculture clear cultivation habitation primary road,"[1,1]"
train_40259,agriculture clear habitation primary road water,"[2,0]"
train_33428,clear habitation primary road,"[3,0]"
train_12986,clear primary,"[1,0]"
train_33821,partly_cloudy primary,"[1,1]"
train_8434,clear primary water,"[2,1]"
train_34704,agriculture partly_cloudy primary,"[2,1]"
train_7435,agriculture clear habitation primary road,"[3,0]"
train_23466,clear primary,"[2,0]"
train_37561,clear primary,"[2,0]"
train_14330,partly_cloudy primary,"[3,0]"
train_18555,haze primary,"[2,0]"
train_40239,agriculture habitation haze primary,"[3,0]"
train_13599,agriculture clear primary road,"[3,1]"
train_12491,clear primary,"[2,1]"
train_1220,agriculture clear cultivation primary,"[2,0]"
train_26823,clear primary road,"[3,1]"
train_15282,blooming clear primary,"[1,1]"
train_37837,clear primary,"[1,1]"
train_26073,haze primary,"[3,1]"
train_10120,agriculture clear primary,"[1,1]"
train_794,habitation partly_cloudy primary road,"[3,1]"
train_2015,haze primary,"[3,0]"
train_3851,clear primary,"[2,0]"
train_28629,agriculture clear cultivation primary,"[2,1]"
train_3648,agriculture clear primary water,"[3,1]"
train_1041,agriculture habitation partly_cloudy primary road,"[2,0]"
train_3368,cloudy,"[2,1]"
train_15766,clear primary,"[2,1]"
train_25658,clear primary,"[3,1]"
train_32328,clear cultivation habitation primary water,"[3,1]"
train_28832,cloudy,"[2,1]"
train_29520,agriculture clear cultivation primary road,"[3,1]"
train_22961,clear primary,"[3,0]"
train_33959,clear primary road water,"[3,0]"
train_23671,agriculture clear primary,"[2,1]"
train_24070,cloudy,"[2,1]"
train_22892,agriculture haze primary,"[3,1]"
train_14495,clear primary,"[2,0]"
train_10784,agriculture haze primary,"[1,1]"
train_35256,clear primary,"[2,1]"
train_28658,agriculture clear primary,"[3,0]"
train_24985,partly_cloudy primary,"[3,0]"
train_39930,clear primary,"[2,1]"
train_2053,clear primary,"[3,0]"
train_29011,clear primary water,"[1,1]"
train_15638,clear primary water,"[3,0]"
train_38104,agriculture clear primary road,"[3,0]"
train_17265,partly_cloudy primary water,"[2,0]"
train_27633,clear primary,"[2,0]"
train_1710,clear primary,"[2,0]"
train_17924,partly_cloudy primary,"[1,0]"
train_32536,clear primary,"[3,1]"
train_30917,agriculture clear primary road,"[1,1]"
train_17995,clear habitation primary road water,"[3,1]"
train_19030,partly_cloudy primary,"[3,1]"
train_17951,partly_cloudy primary,"[2,1]"
train_39510,agriculture clear cultivation primary,"[3,1]"
train_20007,clear primary,"[1,1]"
train_6711,agriculture clear primary water,"[1,1]"
train_24602,partly_cloudy primary,"[3,1]"
train_2361,cloudy,"[1,1]"
train_17737,clear primary selective_logging water,"[2,1]"
train_19419,artisinal_mine clear primary water,"[1,0]"
train_7632,clear primary water,"[3,0]"
train_6312,agriculture cultivation partly_cloudy primary road,"[3,1]"
train_28622,agriculture clear primary water conventional_mine,"[1,1]"
train_20433,bare_ground clear,"[3,1]"
train_30591,clear primary,"[3,0]"
train_4348,agriculture partly_cloudy primary,"[3,0]"
train_38163,partly_cloudy primary,"[3,0]"
train_4686,agriculture partly_cloudy primary,"[3,1]"
train_16382,agriculture clear road,"[3,0]"
train_11288,agriculture clear primary,"[2,0]"
train_7837,agriculture habitation partly_cloudy primary road,"[2,0]"
train_14222,clear primary water,"[3,0]"
train_37420,agriculture clear cultivation primary,"[2,1]"
train_36059,agriculture partly_cloudy primary road water,"[1,1]"
train_25600,haze primary water,"[1,1]"
train_8848,agriculture clear primary water,"[1,1]"
train_38721,agriculture clear primary road,"[2,1]"
train_13268,clear primary,"[2,0]"
train_29675,clear primary water,"[3,0]"
train_37840,clear primary,"[1,0]"
train_12969,clear primary road water,"[1,0]"
train_40266,clear primary selective_logging water,"[1,1]"
train_16906,haze primary,"[3,0]"
train_24542,haze primary,"[1,0]"
train_30465,agriculture partly_cloudy primary,"[3,0]"
train_38656,partly_cloudy primary,"[3,0]"
train_16580,clear primary,"[3,0]"
train_7947,clear primary,"[3,0]"
train_19535,agriculture partly_cloudy primary,"[1,1]"
train_35621,agriculture partly_cloudy primary road,"[1,1]"
train_5518,clear primary,"[2,1]"
train_9609,clear primary,"[1,0]"
train_14911,clear primary,"[2,1]"
train_1202,partly_cloudy primary,"[2,1]"
train_26730,haze primary,"[2,1]"
train_35517,haze primary water,"[2,0]"
train_7607,clear primary,"[2,0]"
train_38655,agriculture artisinal_mine clear primary road,"[1,1]"
train_10462,haze primary road water,"[1,0]"
train_35122,cloudy,"[1,1]"
train_32758,clear primary,"[2,1]"
train_6936,clear primary road water,"[3,1]"
train_24661,partly_cloudy primary,"[2,1]"
train_24097,agriculture cultivation partly_cloudy primary,"[2,0]"
train_27839,clear habitation primary road,"[3,0]"
train_37301,agriculture clear habitation primary road,"[3,1]"
train_39660,agriculture clear primary road water,"[1,0]"
train_14440,agriculture clear primary water,"[1,1]"
train_32314,partly_cloudy primary water,"[1,1]"
train_6644,partly_cloudy primary,"[2,1]"
train_22786,agriculture clear primary road,"[3,0]"
train_12118,agriculture clear primary road,"[1,0]"
train_9829,clear primary,"[2,0]"
train_4766,cloudy,"[1,1]"
train_24796,haze primary,"[1,1]"
train_15302,clear primary blooming,"[2,0]"
train_19657,clear primary road,"[2,0]"
train_4990,clear primary water,"[3,0]"
train_27642,agriculture clear cultivation primary,"[1,0]"
train_17563,agriculture habitation partly_cloudy primary road,"[1,1]"
train_11991,partly_cloudy primary,"[3,1]"
train_24523,agriculture cultivation partly_cloudy primary water,"[3,1]"
train_27626,clear primary,"[1,1]"
train_5795,agriculture clear habitation primary road,"[2,1]"
train_34396,partly_cloudy primary,"[3,1]"
train_27027,agriculture bare_ground clear primary,"[1,0]"
train_16372,clear primary,"[2,0]"
train_39473,clear primary,"[3,1]"
train_37105,agriculture clear primary,"[3,1]"
train_8354,clear primary,"[1,1]"
train_4578,partly_cloudy primary,"[3,1]"
train_25758,agriculture bare_ground clear primary,"[1,0]"
train_15481,clear primary,"[2,0]"
train_3345,partly_cloudy primary water,"[2,0]"
train_30709,clear primary water,"[3,0]"
train_26708,clear primary road,"[1,0]"
train_1982,agriculture clear cultivation primary,"[3,1]"
train_21693,agriculture clear primary,"[3,1]"
train_40428,clear cultivation primary water,"[2,0]"
train_3394,haze primary,"[2,0]"
train_31378,clear primary,"[2,0]"
train_33109,partly_cloudy primary water,"[2,0]"
train_32722,partly_cloudy primary,"[2,0]"
train_3237,agriculture clear primary,"[1,1]"
train_13840,clear primary,"[3,1]"
train_4530,agriculture partly_cloudy primary,"[3,1]"
train_36830,clear primary,"[3,0]"
train_10962,agriculture clear habitation primary water,"[1,0]"
train_18413,partly_cloudy primary,"[1,0]"
train_213,agriculture clear primary road water,"[1,1]"
train_21244,agriculture clear cultivation primary water,"[2,1]"
train_13998,agriculture clear primary road water,"[2,1]"
train_20747,clear primary,"[1,1]"
train_1945,clear primary,"[2,1]"
train_8332,clear primary,"[1,0]"
train_21879,partly_cloudy primary,"[3,1]"
train_14858,partly_cloudy primary,"[1,1]"
train_37469,clear primary,"[1,0]"
train_36264,clear primary road selective_logging,"[1,0]"
train_40377,clear cultivation primary,"[3,1]"
train_10740,agriculture partly_cloudy primary road,"[2,0]"
train_24362,clear primary,"[3,1]"
train_27559,clear primary,"[1,0]"
train_26644,agriculture clear primary,"[1,1]"
train_34322,agriculture habitation partly_cloudy primary road,"[1,1]"
train_22958,clear primary road water,"[3,0]"
train_22147,agriculture clear primary road,"[1,1]"
train_14151,clear primary,"[3,0]"
train_32389,agriculture cultivation partly_cloudy primary road water,"[1,0]"
train_27031,partly_cloudy primary road water,"[2,0]"
train_3550,partly_cloudy primary,"[1,0]"
train_23301,haze primary water,"[2,1]"
train_22177,clear primary,"[2,1]"
train_8637,agriculture partly_cloudy primary road,"[3,0]"
train_5701,agriculture bare_ground clear habitation primary road,"[1,1]"
train_1568,clear primary,"[3,0]"
train_1405,clear primary,"[1,0]"
